year,batch,category,school_code,school_name,major_code,major_name,subject_requirement,level,study_years,plan_count,annual_fee
2023,常规批第3次,普通类,E765,北海康养职业学院,0B,学前教育(师范类),不限,,3,2,9000
2023,常规批第3次,普通类,E768,自贡职业技术学院,02,无人机应用技术(无人机航测应用技术),不限,,3,4,13000
2023,常规批第3次,普通类,E768,自贡职业技术学院,05,民航运输服务(民航空中旅客运输服务),不限,,3,10,12000
2023,常规批第3次,普通类,E768,自贡职业技术学院,08,应急救援技术(消防应急救援与安全管理),不限,,3,10,12000
2023,常规批第3次,普通类,E768,自贡职业技术学院,25,助产,不限,,3,10,12000
2023,常规批第3次,普通类,E772,白银希望职业技术学院,09,人工智能技术应用,不限,,3,2,9800
2023,常规批第3次,普通类,E829,海南比勒费尔德应用科学大学,02,计算机科学与技术（1.外语语种限英语。2.单科物理成绩和单科英语成绩不低于满分的65%）（要求考生高考成绩不低于488分）（本科）,物理,,4,4,80000
2023,提前批第2次,普通类,A059,中国民航大学,22,飞行技术（仅我校面试合格考生方可报考，英语成绩不低于95分。招收本校留教学员，工作单位：中国民航大学飞行分校内蒙古飞行学院，工作地点：内蒙古。）（新增计划）,物理或化学,,4,2,5800
2023,提前批第2次,普通类,A223,黑龙江八一农垦大学,B6,飞行技术（该专业使用英语授课）,物理或化学,,4,1,5000
2023,提前批第2次,普通类,A449,滨州学院,47,飞行技术(通航方向，需面试、体检、背景调查均合格)（因学校培养需要，安排英语语种教学，其他语种慎报）,物理或化学,,4,10,10000
2023,提前批第2次,普通类,A449,滨州学院,90,定翼机驾驶技术(需面试、体检、背景调查均合格)（因学校培养需要，安排英语语种教学。其他语种慎报。）（专科）,不限,,3,10,5500
2023,提前批第2次,普通类,A652,西南政法大学,01,侦查学（公安（武警）类，只招男生，要求双眼裸眼视力4.7及以上，其他录取条件参照教育部、司法部、教学司[2003]16号文件及我校招生章程。我校不单独组织体测面试，高考文化成绩须不低于520分。）,思想政治,,4,3,5600
2023,提前批第2次,普通类,A858,北京电子科技职业学院,37,大数据技术(定向培养军士生)（与战略支援部队合作培养，只招女生）（专科）,物理,,3,1,6000
2023,提前批第2次,普通类,B324,山东警察学院,3R,公安情报学(面向全省男生),思想政治,,4,1,5060
2023,提前批第2次,普通类,B510,山东交通学院,44,飞行技术（只招男生，民航招飞体检合格方可报考）,物理或化学,,4,16,9100
2023,提前批第2次,普通类,C679,江苏海事职业技术学院,71,航海技术(定向培养军士生)（与武警联合培养，要求水面舰艇合格，只招男生）（专科）,不限,,3,2,5300
2023,提前批第2次,普通类,C679,江苏海事职业技术学院,72,船舶电子电气技术(定向培养军士生)（与武警联合培养，要求水面舰艇合格，只招男生）（专科）,不限,,3,1,5300
2023,提前批第2次,普通类,F404,上海纽约大学,03,理科试验班(综合评价招生)（(金融学)(面试合格方可报考；入学后自由选择专业；第一、二学年学费20万元/年，第三、四学年学费23万元/年；录取规则见招生章程)）,不限,,4,1,
2023,提前批第2次,普通类,P011,陆军防化学院,02,作战指挥(防化分队指挥)（男，军事(指挥)类，防化岗位合格，特殊类型招生控制线，英语）,物理或化学,,4,1,
2023,提前批第2次,普通类,P016,海军工程大学,15,轮机工程(舰艇机电指挥)（男，军事(指挥)类，舰艇岗位合格，特殊类型招生控制线，英语）,物理,,4,1,
2023,提前批第2次,普通类,P026,空军预警学院,03,网电指挥与工程(电子对抗技术与指挥)（男，军事(指挥)类，电子对抗岗位合格，特殊类型招生控制线，英语）,物理,,4,1,
2023,提前批第2次,普通类,P026,空军预警学院,04,无人系统工程(无人机运用与指挥)（男，军事(指挥)类，通用标准合格，特殊类型招生控制线，英语）,物理,,4,8,
2023,提前批第2次,普通类,P030,空军军医大学,14,临床医学(临床通科医师)（男，军事(非指挥)类，医疗卫生岗位合格，特殊类型招生控制线，英语）,化学和生物,,5,4,
2023,提前批第2次,普通类,P030,空军军医大学,19,预防医学(公共卫生医师)（男，军事(非指挥)类，医疗卫生岗位合格，特殊类型招生控制线，英语）,化学和生物,,5,1,
2023,提前批第2次,普通类,P041,武警特种警察学院,01,作战指挥(武警特种作战指挥)（男，军事(指挥)类，特种作战岗位合格，特殊类型招生控制线，英语）,物理或生物或思想政治,,4,22,
2023,提前批第2次,普通类,P041,武警特种警察学院,02,侦察情报(武警侦察指挥)（男，军事(指挥)类，特种作战岗位合格，特殊类型招生控制线，英语）,物理或生物或思想政治,,4,1,
2023,提前批第2次,普通类,Y006,山东师范大学,02,学前教育(师范类，综合评价招生),不限,,4,5,5280
2023,提前批第2次,普通类,Y006,山东师范大学,11,旅游管理(综合评价招生),不限,,4,1,6600
2023,高职注册入学,普通类,A444,菏泽医学专科学校,03,护理,不限,,3,80,7200
2023,高职注册入学,普通类,A444,菏泽医学专科学校,05,助产（仅招收女生）,不限,,3,20,7200
2023,高职注册入学,普通类,A444,菏泽医学专科学校,07,中药学,不限,,3,15,6600
2023,高职注册入学,普通类,A444,菏泽医学专科学校,09,中医康复技术,不限,,3,10,7200
2023,高职注册入学,普通类,A444,菏泽医学专科学校,10,医学影像技术,不限,,3,10,6600
2023,高职注册入学,普通类,A444,菏泽医学专科学校,11,眼视光技术,不限,,3,30,6600
2023,高职注册入学,普通类,A444,菏泽医学专科学校,12,康复治疗技术,不限,,3,30,7500
2023,高职注册入学,普通类,A444,菏泽医学专科学校,16,药品生产技术,不限,,3,15,5500
2023,高职注册入学,普通类,A444,菏泽医学专科学校,17,药品经营与管理,不限,,3,15,5500
2023,高职注册入学,普通类,A444,菏泽医学专科学校,20,老年保健与管理,不限,,3,15,7500
2023,高职注册入学,普通类,A444,菏泽医学专科学校,21,智慧健康养老服务与管理,不限,,3,10,6000
2023,高职注册入学,普通类,A444,菏泽医学专科学校,22,医学营养,不限,,3,5,6600
2023,高职注册入学,普通类,A444,菏泽医学专科学校,23,健康管理,不限,,3,35,7500
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,C1,建筑设计,不限,,3,2,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,C2,古建筑工程技术,不限,,3,2,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,C3,工程造价,不限,,3,12,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,C4,房地产经营与管理,不限,,3,8,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,C5,电气自动化技术,不限,,3,21,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,C6,轨道交通通信信号设备制造与维护,不限,,3,16,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,C7,无人机应用技术,不限,,3,6,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,C8,新能源汽车技术,不限,,3,10,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,C9,汽车电子技术,不限,,3,3,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,D1,高速铁路客运服务,不限,,3,15,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,D2,空中乘务,不限,,3,13,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,D3,应用电子技术,不限,,3,2,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,D4,计算机应用技术,不限,,3,13,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,D5,计算机网络技术,不限,,3,2,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,D7,现代通信技术,不限,,3,2,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,D8,数据中心运行与管理,不限,,3,2,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,D9,护理,不限,,3,45,9880
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,E2,药学,不限,,3,4,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,E3,中药学,不限,,3,15,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,E4,中医康复技术,不限,,3,12,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,E5,医学检验技术,不限,,3,12,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,E6,口腔医学技术,不限,,3,17,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,E7,康复治疗技术,不限,,3,12,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,E8,健康管理,不限,,3,4,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,E9,婴幼儿托育服务与管理,不限,,3,5,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,F1,口腔卫生保健,不限,,3,2,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,F2,财政支出绩效管理,不限,,3,10,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,F3,金融服务与管理,不限,,3,12,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,F4,大数据与会计,不限,,3,40,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,F5,工商企业管理,不限,,3,12,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,F6,市场营销,不限,,3,12,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,F7,电子商务,不限,,3,52,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,F8,网络营销与直播电商,不限,,3,5,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,F9,旅游管理,不限,,3,13,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,G1,数字媒体艺术设计,不限,,3,14,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,G2,环境艺术设计,不限,,3,2,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,G3,书画艺术,不限,,3,4,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,G4,动漫设计,不限,,3,2,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,G5,雕刻艺术设计,不限,,3,2,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,G6,音乐表演,不限,,3,10,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,G7,舞蹈表演,不限,,3,8,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,G8,表演艺术,不限,,3,2,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,H1,播音与主持,不限,,3,15,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,H2,融媒体技术与运营,不限,,3,6,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,H3,网络直播与运营,不限,,3,2,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,H4,早期教育,不限,,3,5,8980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,H5,中文,不限,,3,3,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,H6,电子竞技运动与管理,不限,,3,2,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,H7,社区管理与服务,不限,,3,6,8180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,J5,数字媒体艺术设计(校企合作，与山东文旅传媒集团有限公司合作),不限,,3,6,11980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,J6,书画艺术(校企合作，与山东文旅传媒集团有限公司合作),不限,,3,27,11980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,J7,动漫设计(校企合作，与山东文旅传媒集团有限公司合作),不限,,3,3,11980
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,J8,旅游管理(校企合作，与山东文旅传媒集团有限公司合作),不限,,3,13,11180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,J9,网络营销与直播电商(校企合作，与山东文旅传媒集团有限公司合作),不限,,3,10,11180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,K1,无人机应用技术(校企合作，与山东文旅传媒集团有限公司合作),不限,,3,8,11180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,K5,应用电子技术(校企合作，与青岛海尔制冷电器有限公司合作),不限,,3,19,12180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,K6,电气自动化技术(校企合作，与青岛海尔制冷电器有限公司合作),不限,,3,26,12180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,K7,现代通信技术(校企合作，与青岛海尔制冷电器有限公司合作),不限,,3,30,12180
2023,高职注册入学,普通类,C070,曲阜远东职业技术学院,K8,软件技术(校企合作，与青岛海尔制冷电器有限公司合作),不限,,3,34,12180
2023,高职注册入学,普通类,C842,德州科技职业学院,6G,机电一体化技术,不限,,3,15,8800
2023,高职注册入学,普通类,C842,德州科技职业学院,7C,计算机应用技术,不限,,3,25,8800
2023,高职注册入学,普通类,C842,德州科技职业学院,7Q,护理,不限,,3,30,9800
2023,高职注册入学,普通类,C842,德州科技职业学院,7T,医学影像技术,不限,,3,10,9800
2023,高职注册入学,普通类,C842,德州科技职业学院,8E,大数据与会计,不限,,3,10,8800
2023,高职注册入学,普通类,C842,德州科技职业学院,8F,电子商务,不限,,3,25,9800
2023,高职注册入学,普通类,C842,德州科技职业学院,8M,早期教育,不限,,3,25,9800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,05,药品生物技术,不限,,3,24,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,16,计算机应用技术,不限,,3,25,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,17,计算机网络技术,不限,,3,25,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,24,护理,不限,,3,45,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,26,药学,不限,,3,25,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,29,中药学,不限,,3,25,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,30,中医康复技术,不限,,3,20,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,31,医学检验技术,不限,,3,30,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,32,医学影像技术,不限,,3,30,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,40,眼视光技术,不限,,3,15,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,41,视觉训练与康复,不限,,3,15,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,43,大数据与会计,不限,,3,20,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,45,电子商务,不限,,3,80,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,48,研学旅行管理与服务,不限,,3,20,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,58,文物修复与保护,不限,,3,35,16800
2023,高职注册入学,普通类,C844,山东力明科技职业学院,62,早期教育,不限,,3,15,16800
2023,高职注册入学,普通类,C945,山东圣翰财贸职业学院,1L,智慧健康养老服务与管理,不限,,3,3,9600
2023,高职注册入学,普通类,C946,山东水利职业学院,02,治河与航道工程技术,不限,,3,4,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,03,高速铁路施工与维护,不限,,3,3,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,06,摄影测量与遥感技术,不限,,3,5,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,08,建设工程监理,不限,,3,10,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,09,装配式建筑工程技术,不限,,3,5,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,0F,土木工程检测技术,不限,,3,10,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,10,建筑装饰工程技术,不限,,3,5,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,11,水文与水资源技术,不限,,3,24,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,16,园林工程技术,不限,,3,10,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,1B,智能水务管理,不限,,3,5,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,21,机械制造及自动化,不限,,3,20,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,22,数字化设计与制造技术,不限,,3,20,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,23,汽车检测与维修技术,不限,,3,15,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,29,金融服务与管理,不限,,3,10,5280
2023,高职注册入学,普通类,C946,山东水利职业学院,2F,现代通信技术,不限,,3,3,5500
2023,高职注册入学,普通类,C946,山东水利职业学院,30,财富管理,不限,,3,20,5280
2023,高职注册入学,普通类,C946,山东水利职业学院,32,酒店管理与数字化运营,不限,,3,20,5280
2023,高职注册入学,普通类,C946,山东水利职业学院,33,现代物流管理,不限,,3,5,5280
2023,高职注册入学,普通类,C946,山东水利职业学院,38,旅游管理,不限,,3,5,5280
2023,高职注册入学,普通类,C946,山东水利职业学院,39,商务英语（外语语种为英语）,不限,,3,10,5280
2023,高职注册入学,普通类,C946,山东水利职业学院,F1,摄影测量与遥感技术(校企合作，与广州南方测绘科技股份有限公司合作),不限,,3,4,8800
2023,高职注册入学,普通类,D006,山东英才学院,A4,现代物流管理,不限,,3,5,16000
2023,高职注册入学,普通类,D006,山东英才学院,A5,电子商务,不限,,3,10,16000
2023,高职注册入学,普通类,D006,山东英才学院,A8,动漫制作技术,不限,,3,10,18000
2023,高职注册入学,普通类,D006,山东英才学院,B5,大数据与会计,不限,,3,10,16000
2023,高职注册入学,普通类,D006,山东英才学院,B9,护理,不限,,3,60,14000
2023,高职注册入学,普通类,D006,山东英才学院,C4,计算机网络技术,不限,,3,20,16000
2023,高职注册入学,普通类,D006,山东英才学院,C6,计算机应用技术,不限,,3,10,16000
2023,高职注册入学,普通类,D006,山东英才学院,D2,应用英语(外语语种为英语),不限,,3,10,14000
2023,高职注册入学,普通类,D006,山东英才学院,D7,旅游管理,不限,,3,5,16000
2023,高职注册入学,普通类,D006,山东英才学院,E2,早期教育,不限,,3,60,18000
2023,高职注册入学,普通类,D007,东营科技职业学院,C1,电子商务,不限,,3,10,6700
2023,高职注册入学,普通类,D007,东营科技职业学院,D0,石油化工技术,不限,,3,30,6900
2023,高职注册入学,普通类,D007,东营科技职业学院,D1,应用化工技术,不限,,3,10,6900
2023,高职注册入学,普通类,D007,东营科技职业学院,D8,高分子材料智能制造技术,不限,,3,10,6900
2023,高职注册入学,普通类,D007,东营科技职业学院,E2,机电一体化技术,不限,,3,20,6900
2023,高职注册入学,普通类,D007,东营科技职业学院,W4,石油化工技术(中外合作办学)(与俄罗斯萨马拉国立技术大学合作),不限,,3,10,15000
2023,高职注册入学,普通类,D007,东营科技职业学院,W5,机械制造及自动化(中外合作办学)(与俄罗斯萨马拉国立技术大学合作),不限,,3,10,15000
2023,高职注册入学,普通类,D015,青岛恒星科技学院,34,电气自动化技术,不限,,3,9,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,35,机电一体化技术,不限,,3,9,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,36,汽车检测与维修技术,不限,,3,5,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,37,应用电子技术,不限,,3,10,16800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,38,电子产品检测技术,不限,,3,10,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,39,汽车技术服务与营销,不限,,3,4,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3A,计算机网络技术,不限,,3,5,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3B,大数据技术,不限,,3,5,16800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3C,软件技术,不限,,3,4,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3H,电子商务,不限,,3,26,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3J,国际经济与贸易,不限,,3,27,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3K,关务与外贸服务,不限,,3,24,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3L,现代物流管理,不限,,3,20,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3M,市场营销,不限,,3,15,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3N,连锁经营与管理,不限,,3,27,16800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3P,金融服务与管理,不限,,3,20,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3Q,大数据与会计,不限,,3,10,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3R,空中乘务,不限,,3,14,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3S,旅游管理,不限,,3,25,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3T,烹饪工艺与营养,不限,,3,29,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3W,学前教育(师范类),不限,,3,6,16800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3X,早期教育,不限,,3,20,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3Y,婴幼儿托育服务与管理,不限,,3,10,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,3Z,护理,不限,,3,5,16800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,40,中医康复技术,不限,,3,5,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,41,健康管理,不限,,3,15,16800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,42,智慧健康养老服务与管理,不限,,3,25,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,43,包装策划与设计,不限,,3,22,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,4C,工程造价,不限,,3,5,16800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,4R,建筑工程技术,不限,,3,10,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,5B,建筑室内设计,不限,,3,24,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,5C,建筑消防技术,不限,,3,10,12800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,5T,应用韩语,不限,,3,19,10800
2023,高职注册入学,普通类,D015,青岛恒星科技学院,69,应用日语(校企合作，与青岛国合对外经济技术合作有限公司合作),不限,,3,20,12800
2023,高职注册入学,普通类,D319,山东化工职业学院,1C,精细化工技术,不限,,3,43,7800
2023,高职注册入学,普通类,D319,山东化工职业学院,1D,石油化工技术,不限,,3,26,7800
2023,高职注册入学,普通类,D319,山东化工职业学院,2A,电气自动化技术,不限,,3,22,7800
2023,高职注册入学,普通类,D319,山东化工职业学院,3F,电子商务,不限,,3,22,7800
2023,高职注册入学,普通类,D319,山东化工职业学院,4E,计算机应用技术,不限,,3,22,6800
2023,高职注册入学,普通类,D319,山东化工职业学院,5A,高速铁路客运服务,不限,,3,16,10400
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,01,空中乘务,不限,,3,10,10600
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,03,护理,不限,,3,20,11800
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,05,机电一体化技术,不限,,3,10,9400
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,07,无人机应用技术,不限,,3,15,9400
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,08,园林技术,不限,,3,10,9400
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,11,工程造价,不限,,3,15,9400
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,14,烹饪工艺与营养,不限,,3,10,9400
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,16,新能源汽车技术,不限,,3,5,9400
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,19,电子商务,不限,,3,10,9400
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,22,商务英语,不限,,3,20,9400
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,23,计算机应用技术,不限,,3,20,9400
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,29,药学,不限,,3,15,9800
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,34,医学美容技术,不限,,3,11,9800
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,36,数字媒体艺术设计,不限,,3,12,9600
2023,高职注册入学,普通类,D321,青岛求实职业技术学院,38,电子商务(中外合作办学)（与美国汉弗莱斯大学合作）,不限,,3,45,20000
2023,高职注册入学,普通类,D324,山东协和学院,53,护理,不限,,3,2,12800
2023,高职注册入学,普通类,D324,山东协和学院,55,医学检验技术,不限,,3,2,12500
2023,高职注册入学,普通类,D324,山东协和学院,56,医学影像技术,不限,,3,2,12500
2023,高职注册入学,普通类,D356,山东工程职业技术大学,04,建筑工程技术,不限,,3,10,12800
2023,高职注册入学,普通类,D356,山东工程职业技术大学,06,建筑装饰工程技术,不限,,3,20,12800
2023,高职注册入学,普通类,D356,山东工程职业技术大学,12,大数据与会计,不限,,3,50,12800
2023,高职注册入学,普通类,D356,山东工程职业技术大学,13,工商企业管理,不限,,3,30,12800
2023,高职注册入学,普通类,D356,山东工程职业技术大学,24,口腔医学技术（北校区）,不限,,3,45,12800
2023,高职注册入学,普通类,D356,山东工程职业技术大学,25,康复治疗技术（北校区）,不限,,3,58,12800
2023,高职注册入学,普通类,D356,山东工程职业技术大学,26,工程造价,不限,,3,10,12800
2023,高职注册入学,普通类,D356,山东工程职业技术大学,33,汽车检测与维修技术,不限,,3,10,12800
2023,高职注册入学,普通类,D356,山东工程职业技术大学,35,城市轨道交通运营管理,不限,,3,10,12800
2023,高职注册入学,普通类,D356,山东工程职业技术大学,41,健康大数据管理与服务（北校区）,不限,,3,55,12800
2023,高职注册入学,普通类,D387,山东外国语职业技术大学,1C,建筑工程技术,不限,,3,10,10200
2023,高职注册入学,普通类,D387,山东外国语职业技术大学,1D,工程造价,不限,,3,10,10200
2023,高职注册入学,普通类,D387,山东外国语职业技术大学,1H,空中乘务,不限,,3,10,11600
2023,高职注册入学,普通类,D387,山东外国语职业技术大学,1N,金融服务与管理,不限,,3,10,9800
2023,高职注册入学,普通类,D387,山东外国语职业技术大学,37,应用法语,不限,,3,5,9800
2023,高职注册入学,普通类,D387,山东外国语职业技术大学,39,应用德语,不限,,3,5,9800
2023,高职注册入学,普通类,D388,潍坊工商职业学院,A2,数控技术,不限,,3,10,7800
2023,高职注册入学,普通类,D388,潍坊工商职业学院,A3,机械制造及自动化,不限,,3,10,7800
2023,高职注册入学,普通类,D388,潍坊工商职业学院,F1,生态农业技术,不限,,3,10,6900
2023,高职注册入学,普通类,D388,潍坊工商职业学院,F2,休闲农业经营与管理,不限,,3,10,6900
2023,高职注册入学,普通类,D388,潍坊工商职业学院,F3,现代农业经济管理,不限,,3,10,6900
2023,高职注册入学,普通类,D388,潍坊工商职业学院,F4,畜牧兽医,不限,,3,20,6900
2023,高职注册入学,普通类,D388,潍坊工商职业学院,F8,餐饮智能管理,不限,,3,20,6900
2023,高职注册入学,普通类,D388,潍坊工商职业学院,G6,建设工程监理,不限,,3,10,7800
2023,高职注册入学,普通类,D388,潍坊工商职业学院,V1,学前教育(师范类),不限,,3,20,8800
2023,高职注册入学,普通类,D388,潍坊工商职业学院,V2,婴幼儿托育服务与管理,不限,,3,10,7800
2023,高职注册入学,普通类,D388,潍坊工商职业学院,V3,服装设计与工艺,不限,,3,10,6900
2023,高职注册入学,普通类,D388,潍坊工商职业学院,H2,民航安全技术管理(校企合作，与山东新锐通用航空有限公司合作),不限,,3,10,13200
2023,高职注册入学,普通类,D388,潍坊工商职业学院,H3,通用航空器维修(校企合作，与山东新锐通用航空有限公司合作),不限,,3,10,13200
2023,高职注册入学,普通类,D388,潍坊工商职业学院,H4,通用航空航务技术(校企合作，与山东新锐通用航空有限公司合作),不限,,3,17,13200
2023,高职注册入学,普通类,D388,潍坊工商职业学院,H6,大数据与会计(校企合作，与潍坊辰思文化教育咨询有限公司合作),不限,,3,15,15000
2023,高职注册入学,普通类,D388,潍坊工商职业学院,H7,金融服务与管理(校企合作，与潍坊辰思文化教育咨询有限公司合作),不限,,3,10,15000
2023,高职注册入学,普通类,D388,潍坊工商职业学院,P4,婴幼儿托育服务与管理(校企合作，与潍坊辰思文化教育咨询有限公司合,不限,,3,5,15000
