year,batch,category,school_code,school_name,major_code,major_name,subject_requirement,level,study_years,plan_count,annual_fee
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,02,大数据与财务管理,不限,,3,26,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,03,大数据与财务管理（新荣记公费班）,不限,,3,10,
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,04,金融服务与管理,不限,,3,26,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,05,公共卫生管理,不限,,3,12,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,06,老年保健与管理,不限,,3,26,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,07,老年保健与管理（中德双元制教育-带薪学习）,不限,,3,50,16500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,08,药学,不限,,3,186,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,09,健康管理,不限,,3,24,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,10,智慧健康养老服务与管理,不限,,3,27,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,11,早期教育,不限,,3,184,9800
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,12,婴幼儿托育服务与管理,不限,,3,100,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,13,计算机应用技术,不限,,3,58,9500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,14,计算机网络技术,不限,,3,14,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,15,软件技术,不限,,3,18,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,16,物联网应用技术,不限,,3,26,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,17,电子商务,不限,,3,34,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,18,大数据技术,不限,,3,38,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,19,工商企业管理,不限,,3,34,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,20,市场营销,不限,,3,29,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,21,人力资源管理,不限,,3,17,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,22,现代物流管理,不限,,3,27,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,23,旅游管理,不限,,3,18,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,24,酒店管理与数字化运营,不限,,3,18,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,25,酒店管理与数字化运营（新荣记公费班）,不限,,3,12,
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,26,高速铁路客运服务,不限,,3,17,13500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,27,空中乘务,不限,,3,18,15500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,28,机电一体化技术,不限,,3,26,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,29,工业机器人技术,不限,,3,39,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,30,电气自动化技术,不限,,3,17,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,31,数控技术,不限,,3,11,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,32,电梯工程技术,不限,,3,17,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,33,汽车制造与试验技术,不限,,3,18,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,34,新能源汽车技术,不限,,3,25,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,35,建筑工程技术,不限,,3,21,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,36,工程造价,不限,,3,19,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,37,建筑消防技术,不限,,3,17,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,38,建设工程管理,不限,,3,27,8500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,39,应用英语,不限,,3,23,7500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,40,应用日语,不限,,3,29,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,Y0,表演艺术,不限,,3,65,9500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,Y1,环境艺术设计,不限,,3,24,9500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,Y2,艺术设计,不限,,3,14,9000
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,Y7,数字媒体技术,不限,,3,9,9500
2021,常规批第3次,普通类,C945,山东圣翰财贸职业学院,Y8,动漫制作技术,不限,,3,32,9800
2021,常规批第3次,普通类,C946,山东水利职业学院,Z1,水利工程（高职技师合作培养，在山东水利技师学院就读）,物理,,3,48,5000
2021,常规批第3次,普通类,C946,山东水利职业学院,Z2,环境工程技术（高职技师合作培养，在山东水利技师学院就读）,化学或生物,,3,29,5000
2021,常规批第3次,普通类,C947,山东畜牧兽医职业学院,38,畜牧兽医（高职院校专项计划）,不限,,3,10,5000
2021,常规批第3次,普通类,C947,山东畜牧兽医职业学院,39,动物医学（高职院校专项计划）,不限,,3,7,5000
2021,常规批第3次,普通类,C947,山东畜牧兽医职业学院,40,宠物医疗技术（高职院校专项计划）,不限,,3,5,5000
2021,常规批第3次,普通类,C947,山东畜牧兽医职业学院,41,现代物流管理（高职院校专项计划）,不限,,3,5,4800
2021,常规批第3次,普通类,C947,山东畜牧兽医职业学院,42,机电一体化技术（高职院校专项计划）,不限,,3,5,5000
2021,常规批第3次,普通类,C947,山东畜牧兽医职业学院,43,动物防疫与检疫（高职院校专项计划）,不限,,3,4,5000
2021,常规批第3次,普通类,C947,山东畜牧兽医职业学院,44,食品检验检测技术（高职院校专项计划）,不限,,3,4,5000
2021,常规批第3次,普通类,C947,山东畜牧兽医职业学院,45,电子商务（高职院校专项计划）,不限,,3,4,4800
2021,常规批第3次,普通类,C947,山东畜牧兽医职业学院,46,大数据与会计（高职院校专项计划）,不限,,3,5,4800
2021,常规批第3次,普通类,C947,山东畜牧兽医职业学院,47,中药制药（高职院校专项计划）,不限,,3,5,5000
2021,常规批第3次,普通类,C976,江西机电职业技术学院,43,动漫制作技术(中外合作办学)（以上毕业生可直接就业，或参加国内专升本，符合条件的可选择国外大学专升本、专升硕。）,不限,,3,3,12000
2021,常规批第3次,普通类,C976,江西机电职业技术学院,44,电子商务(中外合作办学)（以上毕业生可直接就业，或参加国内专升本，符合条件的可选择国外大学专升本、专升硕。）,不限,,3,19,12000
2021,常规批第3次,普通类,C991,武汉商贸职业学院,01,空中乘务（专业面试合格方可报考）,不限,,3,53,15000
2021,常规批第3次,普通类,D006,山东英才学院,A1,机械制造及自动化,不限,,3,73,16000
2021,常规批第3次,普通类,D006,山东英才学院,A2,数控技术,不限,,3,51,14000
2021,常规批第3次,普通类,D006,山东英才学院,A3,市场营销,不限,,3,4,16000
2021,常规批第3次,普通类,D006,山东英才学院,A4,现代物流管理,不限,,3,58,16000
2021,常规批第3次,普通类,D006,山东英才学院,A5,电子商务,不限,,3,95,16000
2021,常规批第3次,普通类,D006,山东英才学院,A8,动漫制作技术,不限,,3,29,18000
2021,常规批第3次,普通类,D006,山东英才学院,B0,园林技术,不限,,3,31,14000
2021,常规批第3次,普通类,D006,山东英才学院,B2,工程造价,不限,,3,103,16000
2021,常规批第3次,普通类,D006,山东英才学院,B3,建设工程监理,不限,,3,12,16000
2021,常规批第3次,普通类,D006,山东英才学院,B4,建筑工程技术,不限,,3,112,16000
2021,常规批第3次,普通类,D006,山东英才学院,B5,大数据与会计,不限,,3,47,16000
2021,常规批第3次,普通类,D006,山东英才学院,B6,工商企业管理,不限,,3,15,16000
2021,常规批第3次,普通类,D006,山东英才学院,B9,护理,不限,,3,113,14000
2021,常规批第3次,普通类,D006,山东英才学院,C0,康复治疗技术,不限,,3,35,14000
2021,常规批第3次,普通类,D006,山东英才学院,C3,电子信息工程技术,不限,,3,15,14000
2021,常规批第3次,普通类,D006,山东英才学院,C4,计算机网络技术,不限,,3,122,16000
2021,常规批第3次,普通类,D006,山东英才学院,C5,大数据技术,不限,,3,94,16000
2021,常规批第3次,普通类,D006,山东英才学院,C6,计算机应用技术,不限,,3,3,16000
2021,常规批第3次,普通类,D006,山东英才学院,C8,汽车检测与维修技术,不限,,3,55,14000
2021,常规批第3次,普通类,D006,山东英才学院,C9,商务日语,不限,,3,23,14000
2021,常规批第3次,普通类,D006,山东英才学院,D0,商务英语,不限,,3,6,14000
2021,常规批第3次,普通类,D006,山东英才学院,D2,应用英语,不限,,3,59,14000
2021,常规批第3次,普通类,D006,山东英才学院,D5,空中乘务,不限,,3,27,16000
2021,常规批第3次,普通类,D006,山东英才学院,E4,新能源汽车技术,不限,,3,17,16000
2021,常规批第3次,普通类,D006,山东英才学院,E5,汽车智能技术,不限,,3,61,16000
2021,常规批第3次,普通类,D006,山东英才学院,H1,电子商务(校企合作，与山东文旅投资集团有限公司合作),不限,,3,44,16000
2021,常规批第3次,普通类,D006,山东英才学院,H2,工商企业管理(校企合作，与济南圣霖教育科技有限公司合作),不限,,3,49,16000
2021,常规批第3次,普通类,D006,山东英才学院,H3,大数据与会计(校企合作，与百企慧管理咨询有限公司合作),不限,,3,75,16000
2021,常规批第3次,普通类,D006,山东英才学院,H4,市场营销(校企合作，与山东文旅投资集团有限公司合作),不限,,3,99,16000
2021,常规批第3次,普通类,D006,山东英才学院,H5,现代物流管理(校企合作，与天津心怡物流科技有限公司合作),不限,,3,49,16000
2021,常规批第3次,普通类,D006,山东英才学院,H6,新闻采编与制作(校企合作，与山东华兴教育科技有限公司合作),不限,,3,45,16000
2021,常规批第3次,普通类,D006,山东英才学院,H7,旅游管理(校企合作，与山东文旅投资集团有限公司合作),不限,,3,27,16000
2021,常规批第3次,普通类,D006,山东英才学院,H8,商务日语(校企合作，与水发教育控股集团有限公司合作),不限,,3,30,14000
2021,常规批第3次,普通类,D006,山东英才学院,Q1,早期教育(校企合作，与济南卓爱教育咨询有限公司合作),不限,,3,49,18000
2021,常规批第3次,普通类,D006,山东英才学院,Q4,新能源汽车技术(校企合作，与浙江吉利汽车销售有限公司合作),不限,,3,37,16000
2021,常规批第3次,普通类,D006,山东英才学院,Q5,建筑工程技术(校企合作，与山东平安建设集团有限公司合作),不限,,3,39,16000
2021,常规批第3次,普通类,D006,山东英才学院,Q6,工程造价(校企合作，与金中证项目管理有限公司合作),不限,,3,60,16000
2021,常规批第3次,普通类,D006,山东英才学院,Q7,机械制造及自动化(校企合作，与费斯托气动有限公司合作),不限,,3,99,16000
2021,常规批第3次,普通类,D006,山东英才学院,Q8,电气自动化技术(校企合作，与海信（山东）冰箱有限公司合作),不限,,3,30,14000
2021,常规批第3次,普通类,D006,山东英才学院,Q9,电子信息工程技术(校企合作，与海信（山东）冰箱有限公司合作),不限,,3,38,14000
2021,常规批第3次,普通类,D006,山东英才学院,X1,计算机应用技术(校企合作，与山东华兴教育科技有限公司合作),不限,,3,76,16000
2021,常规批第3次,普通类,D006,山东英才学院,X4,商务英语(校企合作，与思玛特教育科技有限公司合作),不限,,3,49,14000
2021,常规批第3次,普通类,D006,山东英才学院,X7,园林技术(校企合作，与千翼厚泽装饰工程有限公司合作),不限,,3,29,14000
2021,常规批第3次,普通类,D006,山东英才学院,X9,动漫制作技术(校企合作，与长城梅地亚文化产业公司合作),不限,,3,29,18000
2021,常规批第3次,普通类,D007,东营科技职业学院,31,汽车智能技术,不限,,3,2,6800
2021,常规批第3次,普通类,D007,东营科技职业学院,32,汽车制造与试验技术,不限,,3,4,6800
2021,常规批第3次,普通类,D007,东营科技职业学院,H1,高速铁路客运服务(校企合作，与江苏瀚海教育控股集团合作),不限,,3,6,11000
2021,常规批第3次,普通类,D007,东营科技职业学院,H2,空中乘务(校企合作，与北京华航航空服务有限公司合作),不限,,3,6,11800
2021,常规批第3次,普通类,D007,东营科技职业学院,H5,旅游管理(校企合作，与苏州深度智谷文旅有限公司合作),不限,,3,8,6600
2021,常规批第3次,普通类,D007,东营科技职业学院,H6,旅游管理(校企合作，与苏州深度智谷文旅有限公司合作),不限,,3,5,6600
2021,常规批第3次,普通类,D007,东营科技职业学院,H7,酒店管理与数字化运营(校企合作，与苏州深度智谷文旅有限公司合作),不限,,3,6,6600
2021,常规批第3次,普通类,D007,东营科技职业学院,J1,电子商务(校企合作，与天津滨海迅腾科技集团合作),不限,,3,6,8800
2021,常规批第3次,普通类,D007,东营科技职业学院,J2,市场营销(校企合作，与天津滨海迅腾科技集团合作),不限,,3,8,8800
2021,常规批第3次,普通类,D007,东营科技职业学院,J3,大数据与财务管理(校企合作，与山东中启创优科技有限公司合作),不限,,3,11,8800
2021,常规批第3次,普通类,D007,东营科技职业学院,X1,现代移动通信技术(校企合作，与中兴教育管理有限公司合作),不限,,3,3,8800
2021,常规批第3次,普通类,D007,东营科技职业学院,X3,人工智能技术应用(校企合作，与中国电子科技集团第55所合作),不限,,3,10,8800
2021,常规批第3次,普通类,D007,东营科技职业学院,X4,云计算技术应用(校企合作，与中国电子科技集团第55所合作),不限,,3,1,8800
2021,常规批第3次,普通类,D007,东营科技职业学院,X5,大数据技术(校企合作，与中国电子科技集团第55所合作),不限,,3,10,8800
2021,常规批第3次,普通类,D007,东营科技职业学院,Z2,机电一体化技术(校企合作，与青岛海信日立空调系统公司合作),不限,,3,9,6800
2021,常规批第3次,普通类,D007,东营科技职业学院,Z3,新能源汽车技术(校企合作，与中德诺浩教育投资有限公司合作),不限,,3,7,12000
2021,常规批第3次,普通类,D008,山东交通职业学院,6H,机电一体化技术,不限,,3,1,5000
2021,常规批第3次,普通类,D008,山东交通职业学院,6K,机械设计与制造(中外合作办学),不限,,3,21,12000
2021,常规批第3次,普通类,D008,山东交通职业学院,6M,工业机器人技术(中外合作办学),不限,,3,30,12000
2021,常规批第3次,普通类,D009,淄博职业学院,N1,电气自动化技术（高职院校专项计划）,不限,,3,9,
2021,常规批第3次,普通类,D009,淄博职业学院,N2,新能源汽车技术（高职院校专项计划）,不限,,3,9,
2021,常规批第3次,普通类,D009,淄博职业学院,N3,电力系统自动化技术（高职院校专项计划）,不限,,3,20,
2021,常规批第3次,普通类,D009,淄博职业学院,N4,计算机应用技术（高职院校专项计划）,不限,,3,3,
2021,常规批第3次,普通类,D009,淄博职业学院,N5,生物制药技术（高职院校专项计划）,不限,,3,5,
2021,常规批第3次,普通类,D009,淄博职业学院,N6,工程造价（高职院校专项计划）,不限,,3,8,
2021,常规批第3次,普通类,D009,淄博职业学院,N7,电子商务（高职院校专项计划）,不限,,3,8,
2021,常规批第3次,普通类,D009,淄博职业学院,N8,护理（高职院校专项计划）,不限,,3,3,
2021,常规批第3次,普通类,D009,淄博职业学院,N9,数字媒体技术（高职院校专项计划）,不限,,3,5,
2021,常规批第3次,普通类,D011,青岛酒店管理职业技术学院,Y1,烹饪工艺与营养（高职技师合作培养，在山东省城市服务技师学院就读（烟台））,不限,,3,22,5000
2021,常规批第3次,普通类,D012,山东信息职业技术学院,36,国际邮轮乘务管理,不限,,3,7,5000
2021,常规批第3次,普通类,D012,山东信息职业技术学院,XA,空中乘务(校企合作，与山东国凯航空教育集团合作),不限,,3,47,9600
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,Y1,机械制造及自动化(中外合作办学)(中外合作，与匈牙利多瑙新城大学合,不限,,3,3,12000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NA,建筑工程技术（高职院校专项计划）,不限,,3,2,5000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NB,数控技术（高职院校专项计划）,不限,,3,4,5000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NC,机械制造及自动化（高职院校专项计划）,不限,,3,5,5000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,ND,机电一体化技术（高职院校专项计划）,不限,,3,4,5000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NE,船舶电气工程技术（高职院校专项计划）,不限,,3,4,5000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NF,无人机应用技术（高职院校专项计划）,不限,,3,3,5000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NG,新能源汽车技术（高职院校专项计划）,不限,,3,4,5000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NH,航海技术（高职院校专项计划，航海类，身体条件参照国家海事局有关海船船员体检标准）,不限,,3,3,5000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NJ,轮机工程技术（高职院校专项计划，航海类，身体条件参照国家海事局有关海船船员体检标准）,不限,,3,2,5000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NL,港口机械与智能控制（高职院校专项计划）,不限,,3,5,5000
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NQ,国际经济与贸易（高职院校专项计划）,不限,,3,4,4800
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NS,现代物流管理（高职院校专项计划）,不限,,3,4,4800
2021,常规批第3次,普通类,D014,青岛港湾职业技术学院,NT,冷链物流技术与管理（高职院校专项计划）,不限,,3,4,4800
2021,常规批第3次,普通类,D015,青岛恒星科技学院,37,婴幼儿托育服务与管理,不限,,3,2,12800
2021,常规批第3次,普通类,D015,青岛恒星科技学院,38,智慧健康养老服务与管理,不限,,3,7,10800
2021,常规批第3次,普通类,D015,青岛恒星科技学院,39,应用韩语,不限,,3,9,10800
2021,常规批第3次,普通类,D015,青岛恒星科技学院,3A,应用日语,不限,,3,8,10800
2021,常规批第3次,普通类,D017,江南影视艺术职业学院,14,高速铁路客运服务,不限,,3,4,14000
2021,常规批第3次,普通类,D017,江南影视艺术职业学院,15,空中乘务,不限,,3,3,14000
2021,常规批第3次,普通类,D041,长沙南方职业学院,0B,空中乘务（男生身高173cm以上，女生身高163cm以上，身体健康，形象仪表尚佳。）,不限,,3,20,15280
2021,常规批第3次,普通类,D041,长沙南方职业学院,0G,金融服务与管理,不限,,3,2,11180
2021,常规批第3次,普通类,D041,长沙南方职业学院,0L,市场营销(全媒体营销方向),不限,,3,6,11800
2021,常规批第3次,普通类,D042,潇湘职业学院,38,机电一体化技术,不限,,3,2,9900
2021,常规批第3次,普通类,D100,金肯职业技术学院,1F,空中乘务,不限,,3,4,14000
2021,常规批第3次,普通类,D100,金肯职业技术学院,01,消防救援技术（须在校企合作班就读）,不限,,3,4,8000
2021,常规批第3次,普通类,D100,金肯职业技术学院,1K,大数据与会计（须在校企合作班就读）,不限,,3,4,7000
2021,常规批第3次,普通类,D100,金肯职业技术学院,1N,电子商务（须在校企合作班就读）,不限,,3,10,7000
2021,常规批第3次,普通类,D100,金肯职业技术学院,3P,机电一体化技术（须在校企合作班就读）,不限,,3,6,8000
2021,常规批第3次,普通类,D100,金肯职业技术学院,3Q,工业机器人技术（须在校企合作班就读）,不限,,3,10,8000
2021,常规批第3次,普通类,D100,金肯职业技术学院,3T,汽车制造与试验技术（须在校企合作班就读）,不限,,3,10,8000
2021,常规批第3次,普通类,D100,金肯职业技术学院,3Z,计算机应用技术（须在校企合作班就读）,不限,,3,7,8000
2021,常规批第3次,普通类,D106,南京铁道职业技术学院,0D,高速铁路综合维修技术,不限,,3,1,5300
2021,常规批第3次,普通类,D124,西安城市建设职业学院,11,建设工程管理,不限,,3,1,9800
2021,常规批第3次,普通类,D124,西安城市建设职业学院,19,高速铁路客运服务,不限,,3,4,9800
2021,常规批第3次,普通类,D124,西安城市建设职业学院,27,计算机应用技术,不限,,3,2,9800
2021,常规批第3次,普通类,D124,西安城市建设职业学院,42,学前教育,不限,,3,2,9800
2021,常规批第3次,普通类,D316,山东胜利职业学院,06,酒店管理与数字化运营,不限,,3,46,5000
2021,常规批第3次,普通类,D316,山东胜利职业学院,07,烹饪工艺与营养,不限,,3,35,5000
2021,常规批第3次,普通类,D316,山东胜利职业学院,08,中西面点工艺,不限,,3,26,5000
2021,常规批第3次,普通类,D316,山东胜利职业学院,0J,建筑工程技术(与中国石油大学(华东)教育发展中心合作)（请考生报考前务必仔细查阅学校招生信息网章程及专业相关补充说明）,不限,,3,22,5000
2021,常规批第3次,普通类,D316,山东胜利职业学院,0K,油气储运技术(与中国石油大学(华东)教育发展中心合作)（请考生报考前务必仔细查阅学校招生信息网章程及专业相关补充说明）,不限,,3,73,5000
2021,常规批第3次,普通类,D316,山东胜利职业学院,0L,石油工程技术(与中国石油大学(华东)教育发展中心合作)（请考生报考前务必仔细查阅学校招生信息网章程及专业相关补充说明）,不限,,3,51,5000
2021,常规批第3次,普通类,D316,山东胜利职业学院,0M,电子商务(与中国石油大学(华东)教育发展中心合作)（请考生报考前务必仔细查阅学校招生信息网章程及专业相关补充说明）,不限,,3,73,5000
2021,常规批第3次,普通类,D316,山东胜利职业学院,0N,"计算机应用技术(校企合作,与天津滨海迅腾科技集团有限公司合作)",不限,,3,7,8800
2021,常规批第3次,普通类,D316,山东胜利职业学院,0P,"物联网应用技术(校企合作,与天津滨海迅腾科技集团有限公司合作)",不限,,3,26,8800
2021,常规批第3次,普通类,D316,山东胜利职业学院,0Q,"电子商务(校企合作,与天津滨海迅腾科技集团有限公司合作)",不限,,3,7,8800
2021,常规批第3次,普通类,D316,山东胜利职业学院,0R,"计算机应用技术(校企合作,与武汉美斯坦福信息技术有限公司合作)",不限,,3,30,8800
2021,常规批第3次,普通类,D318,山东工业职业学院,D2,机械制造及自动化(中外合作办学)(与韩国庆一大学合作),不限,,3,4,11000
2021,常规批第3次,普通类,D318,山东工业职业学院,C1,应用化工技术(高职技师合作培养，与山东化工技师学院合作),不限,,3,15,5500
2021,常规批第3次,普通类,D318,山东工业职业学院,A5,应用电子技术(校企合作，与河北网讯数码科技有限公司合作),不限,,3,5,8800
2021,常规批第3次,普通类,D318,山东工业职业学院,A6,通信工程设计与监理(校企合作，与河北网讯数码科技有限公司合作),不限,,3,14,8800
2021,常规批第3次,普通类,D318,山东工业职业学院,A8,婴幼儿托育服务与管理(校企合作，与山东普照教育科技有限公司合作),不限,,3,20,8800
2021,常规批第3次,普通类,D319,山东化工职业学院,A1,空中乘务(校企合作，与国凯航空集团合作)（需面试合格方可报考）,不限,,3,10,8800
2021,常规批第3次,普通类,D319,山东化工职业学院,B2,市场营销(校企合作，与山东齐商教育科技有限公司合作),不限,,3,7,8800
2021,常规批第3次,普通类,D319,山东化工职业学院,B3,现代物流管理(校企合作，与山东齐商教育科技有限公司合作),不限,,3,9,8800
2021,常规批第3次,普通类,D319,山东化工职业学院,D1,电子竞技运动与管理(校企合作，与云视听新媒体科技有限公司合作),不限,,3,10,9800
2021,常规批第3次,普通类,D320,青岛黄海学院,57,船舶工程技术,不限,,3,6,8800
2021,常规批第3次,普通类,D320,青岛黄海学院,65,装配式建筑工程技术,不限,,3,13,9800
2021,常规批第3次,普通类,D320,青岛黄海学院,68,口腔医学,不限,,3,1,39800
2021,常规批第3次,普通类,D321,青岛求实职业技术学院,31,汽车制造与试验技术,不限,,3,14,9400
2021,常规批第3次,普通类,D321,青岛求实职业技术学院,46,旅游管理,不限,,3,11,9400
2021,常规批第3次,普通类,D321,青岛求实职业技术学院,96,婴幼儿托育服务与管理,不限,,3,19,9400
2021,常规批第3次,普通类,D323,济南职业学院,11,汽车制造与试验技术(高职技师合作培养，在山东公路技师学院就读),不限,,3,34,5000
2021,常规批第3次,普通类,D323,济南职业学院,53,数控技术（高职院校专项计划）,不限,,3,9,5000
2021,常规批第3次,普通类,D323,济南职业学院,54,电子信息工程技术（高职院校专项计划）,不限,,3,7,5000
2021,常规批第3次,普通类,D323,济南职业学院,55,计算机网络技术（高职院校专项计划）,不限,,3,4,5000
2021,常规批第3次,普通类,D323,济南职业学院,56,电子商务（高职院校专项计划）,不限,,3,8,4800
2021,常规批第3次,普通类,D324,山东协和学院,51,旅游管理,不限,,3,3,9800
2021,常规批第3次,普通类,D324,山东协和学院,52,中小企业创业与经营,不限,,3,14,9800
2021,常规批第3次,普通类,D324,山东协和学院,55,建设工程管理,不限,,3,20,9800
2021,常规批第3次,普通类,D324,山东协和学院,56,机械制造及自动化,不限,,3,10,9800
2021,常规批第3次,普通类,D324,山东协和学院,57,机电一体化技术,不限,,3,2,9800
2021,常规批第3次,普通类,D324,山东协和学院,59,电子信息工程技术,不限,,3,23,9800
2021,常规批第3次,普通类,D324,山东协和学院,60,物联网应用技术,不限,,3,27,9800
2021,常规批第3次,普通类,D324,山东协和学院,63,软件技术,不限,,3,15,9800
2021,常规批第3次,普通类,D342,阜阳科技职业学院,01,机电一体化技术,不限,,3,20,7000
2021,常规批第3次,普通类,D342,阜阳科技职业学院,02,无人机应用技术,不限,,3,22,10800
2021,常规批第3次,普通类,D342,阜阳科技职业学院,07,计算机应用技术,不限,,3,9,7000
2021,常规批第3次,普通类,D342,阜阳科技职业学院,10,婴幼儿托育服务与管理,不限,,3,27,7000
2021,常规批第3次,普通类,D342,阜阳科技职业学院,13,大数据与财务管理,不限,,3,12,10800
2021,常规批第3次,普通类,D342,阜阳科技职业学院,14,大数据与会计,不限,,3,9,7000
2021,常规批第3次,普通类,D342,阜阳科技职业学院,17,电子商务,不限,,3,24,10800
2021,常规批第3次,普通类,D355,烟台工程职业技术学院,21,农村电子商务,不限,,3,2,4800
2021,常规批第3次,普通类,D355,烟台工程职业技术学院,29,食品检验检测技术,不限,,3,1,5000
2021,常规批第3次,普通类,D355,烟台工程职业技术学院,36,移动互联应用技术,不限,,3,1,5000
2021,常规批第3次,普通类,D355,烟台工程职业技术学院,42,电子商务(校企合作，与青岛网商产业教育科技园股份有限公司合作),不限,,3,4,8800
2021,常规批第3次,普通类,D355,烟台工程职业技术学院,43,市场营销(校企合作，与青岛校企英才教育科技有限公司校企合作),不限,,3,17,8800
2021,常规批第3次,普通类,D355,烟台工程职业技术学院,44,空中乘务(校企合作，与上海瀚翔教育科技有限公司校企合作),不限,,3,16,10400
2021,常规批第3次,普通类,D355,烟台工程职业技术学院,49,计算机应用技术(校企合作，与贵州梦动科技有限公司校企合作),不限,,3,5,9600
2021,常规批第3次,普通类,D355,烟台工程职业技术学院,51,大数据技术(校企合作，与山东华仁教育发展有限公司校企合作),不限,,3,2,8800
2021,常规批第3次,普通类,D355,烟台工程职业技术学院,52,云计算技术应用(校企合作，与腾讯烟台新工科研究院校企合作),不限,,3,8,8800
2021,常规批第3次,普通类,D356,山东工程职业技术大学,15,汽车技术服务与营销,不限,,3,1,
2021,常规批第3次,普通类,D356,山东工程职业技术大学,92,市场营销(校企合作，与中国高科合作),不限,,3,7,
2021,常规批第3次,普通类,D356,山东工程职业技术大学,95,空中乘务(校企合作，与北京中职集团合作),不限,,3,2,
2021,常规批第3次,普通类,D356,山东工程职业技术大学,96,城市轨道交通运营管理(校企合作，与北京中职集团合作),不限,,3,3,
2021,常规批第3次,普通类,D356,山东工程职业技术大学,9A,计算机网络技术(校企合作，与济南博赛合作),不限,,3,3,
2021,常规批第3次,普通类,D356,山东工程职业技术大学,9B,数字媒体技术(校企合作，与腾讯企鹅合作),不限,,3,11,
2021,常规批第3次,普通类,D356,山东工程职业技术大学,9S,电子商务(校企合作，与世纪鼎利合作),不限,,3,4,
2021,常规批第3次,普通类,D378,青岛城市学院（原青岛理工大学琴岛学院）,H0,大数据与会计(中外合作办学),不限,,3,40,25000
2021,常规批第3次,普通类,D387,山东外国语职业技术大学,31,应用英语,不限,,3,22,9800
2021,常规批第3次,普通类,D387,山东外国语职业技术大学,32,商务英语,不限,,3,47,9800
2021,常规批第3次,普通类,D387,山东外国语职业技术大学,35,应用韩语,不限,,3,13,9800
2021,常规批第3次,普通类,D387,山东外国语职业技术大学,36,应用俄语,不限,,3,5,9800
2021,常规批第3次,普通类,D387,山东外国语职业技术大学,37,应用德语,不限,,3,10,9800
