year,score,total_count,total_cumulative,physics_count,physics_cumulative,chemistry_count,chemistry_cumulative,biology_count,biology_cumulative,politics_count,politics_cumulative,history_count,history_cumulative,geography_count,geography_cumulative
2024,364,1876,485190,503,250022,470,236877,686,223967,1183,235314,1293,219427,1493,289963
2024,363,1980,487170,559,250581,498,237375,726,224693,1249,236563,1378,220805,1530,291493
2024,362,1911,489081,536,251117,509,237884,705,225398,1198,237761,1290,222095,1495,292988
2024,361,1908,490989,506,251623,440,238324,721,226119,1197,238958,1345,223440,1515,294503
2024,360,1918,492907,512,252135,483,238807,711,226830,1171,240129,1328,224768,1549,296052
2024,359,1825,494732,525,252660,482,239289,692,227522,1125,241254,1231,225999,1420,297472
2024,358,1815,496547,487,253147,471,239760,658,228180,1137,242391,1253,227252,1439,298911
2024,357,1752,498299,471,253618,429,240189,633,228813,1109,243500,1218,228470,1396,300307
2024,356,1836,500135,469,254087,458,240647,642,229455,1174,244674,1294,229764,1471,301778
2024,355,1809,501944,467,254554,436,241083,690,230145,1118,245792,1273,231037,1443,303221
2024,354,1820,503764,469,255023,431,241514,705,230850,1111,246903,1270,232307,1474,304695
2024,353,1870,505634,476,255499,431,241945,705,231555,1193,248096,1299,233606,1506,306201
2024,352,1869,507503,446,255945,420,242365,681,232236,1195,249291,1363,234969,1502,307703
2024,351,1834,509337,493,256438,439,242804,650,232886,1195,250486,1291,236260,1434,309137
2024,350,1835,511172,473,256911,428,243232,619,233505,1181,251667,1298,237558,1506,310643
2024,349,1870,513042,449,257360,411,243643,654,234159,1235,252902,1350,238908,1511,312154
2024,348,1815,514857,455,257815,414,244057,623,234782,1184,254086,1293,240201,1476,313630
2024,347,1794,516651,441,258256,434,244491,639,235421,1154,255240,1277,241478,1437,315067
2024,346,1811,518462,434,258690,407,244898,663,236084,1164,256404,1302,242780,1463,316530
2024,345,1739,520201,419,259109,368,245266,618,236702,1142,257546,1277,244057,1393,317923
2024,344,1720,521921,411,259520,387,245653,608,237310,1126,258672,1245,245302,1383,319306
2024,343,1740,523661,416,259936,391,246044,600,237910,1125,259797,1271,246573,1417,320723
2024,342,1718,525379,413,260349,369,246413,627,238537,1105,260902,1263,247836,1377,322100
2024,341,1775,527154,420,260769,378,246791,618,239155,1131,262033,1306,249142,1472,323572
2024,340,1703,528857,396,261165,345,247136,618,239773,1120,263153,1257,250399,1373,324945
2024,339,1627,530484,356,261521,320,247456,558,240331,1075,264228,1218,251617,1354,326299
2024,338,1724,532208,395,261916,336,247792,606,240937,1127,265355,1275,252892,1433,327732
2024,337,1754,533962,426,262342,389,248181,614,241551,1140,266495,1265,254157,1428,329160
2024,336,1749,535711,395,262737,394,248575,604,242155,1149,267644,1273,255430,1432,330592
2024,335,1720,537431,387,263124,349,248924,625,242780,1114,268758,1276,256706,1409,332001
2024,334,1734,539165,441,263565,350,249274,649,243429,1120,269878,1243,257949,1399,333400
2024,333,1672,540837,385,263950,353,249627,582,244011,1089,270967,1212,259161,1395,334795
2024,332,1639,542476,364,264314,335,249962,589,244600,1057,272024,1220,260381,1352,336147
2024,331,1700,544176,385,264699,358,250320,583,245183,1120,273144,1244,261625,1410,337557
2024,330,1618,545794,373,265072,320,250640,543,245726,1063,274207,1212,262837,1343,338900
2024,329,1699,547493,395,265467,363,251003,600,246326,1106,275313,1258,264095,1375,340275
2024,328,1674,549167,378,265845,329,251332,584,246910,1083,276396,1253,265348,1395,341670
2024,327,1606,550773,362,266207,311,251643,562,247472,1034,277430,1211,266559,1338,343008
2024,326,1646,552419,368,266575,342,251985,596,248068,1076,278506,1199,267758,1357,344365
2024,325,1615,554034,364,266939,329,252314,555,248623,1050,279556,1208,268966,1339,345704
2024,324,1551,555585,327,267266,291,252605,553,249176,1030,280586,1182,270148,1270,346974
2024,323,1631,557216,334,267600,305,252910,573,249749,1075,281661,1252,271400,1354,348328
2024,322,1571,558787,334,267934,270,253180,545,250294,1042,282703,1205,272605,1317,349645
2024,321,1564,560351,364,268298,320,253500,542,250836,1020,283723,1161,273766,1285,350930
2024,320,1564,561915,349,268647,292,253792,564,251400,1010,284733,1178,274944,1299,352229
2024,319,1529,563444,307,268954,287,254079,558,251958,980,285713,1168,276112,1287,353516
2024,318,1558,565002,341,269295,287,254366,564,252522,1019,286732,1172,277284,1291,354807
2024,317,1570,566572,324,269619,285,254651,537,253059,1029,287761,1214,278498,1321,356128
2024,316,1473,568045,322,269941,280,254931,520,253579,950,288711,1125,279623,1222,357350
2024,315,1497,569542,330,270271,269,255200,535,254114,966,289677,1131,280754,1260,358610
2024,314,1511,571053,324,270595,286,255486,529,254643,945,290622,1164,281918,1285,359895
2024,313,1446,572499,293,270888,269,255755,482,255125,955,291577,1116,283034,1223,361118
2024,312,1462,573961,304,271192,274,256029,494,255619,965,292542,1116,284150,1233,362351
2024,311,1510,575471,302,271494,265,256294,538,256157,1009,293551,1161,285311,1255,363606
2024,310,1417,576888,279,271773,249,256543,483,256640,956,294507,1098,286409,1186,364792
2024,309,1381,578269,308,272081,274,256817,458,257098,897,295404,1033,287442,1173,365965
2024,308,1368,579637,287,272368,247,257064,450,257548,894,296298,1069,288511,1157,367122
2024,307,1378,581015,293,272661,242,257306,476,258024,899,297197,1053,289564,1170,368292
2024,306,1435,582450,302,272963,263,257569,506,258530,950,298147,1094,290658,1190,369482
2024,305,1423,583873,269,273232,259,257828,475,259005,964,299111,1105,291763,1197,370679
2024,304,1349,585222,266,273498,230,258058,478,259483,875,299986,1055,292818,1143,371822
2024,303,1404,586626,290,273788,276,258334,475,259958,932,300918,1080,293898,1159,372981
2024,302,1336,587962,270,274058,238,258572,466,260424,867,301785,1039,294937,1128,374109
2024,301,1274,589236,257,274315,236,258808,409,260833,872,302657,976,295913,1072,375181
2024,300,1308,590544,246,274561,202,259010,493,261326,843,303500,1026,296939,1114,376295
2024,299,1308,591852,264,274825,231,259241,466,261792,833,304333,1017,297956,1113,377408
2024,298,1322,593174,269,275094,233,259474,450,262242,871,305204,1020,298976,1123,378531
2024,297,1362,594536,285,275379,238,259712,473,262715,898,306102,1047,300023,1145,379676
2024,296,1318,595854,251,275630,204,259916,471,263186,870,306972,1037,301060,1121,380797
2024,295,1225,597079,253,275883,226,260142,410,263596,803,307775,949,302009,1034,381831
2024,294,1258,598337,233,276116,184,260326,405,264001,850,308625,1013,303022,1089,382920
2024,293,1211,599548,240,276356,200,260526,397,264398,814,309439,946,303968,1036,383956
2024,292,1179,600727,238,276594,215,260741,421,264819,746,310185,912,304880,1005,384961
2024,291,1237,601964,232,276826,205,260946,442,265261,810,310995,966,305846,1056,386017
2024,290,1243,603207,259,277085,225,261171,443,265704,802,311797,952,306798,1048,387065
2024,289,1167,604374,200,277285,183,261354,397,266101,780,312577,930,307728,1008,388073
2024,288,1190,605564,199,277484,175,261529,395,266496,817,313394,964,308692,1020,389093
2024,287,1191,606755,214,277698,180,261709,407,266903,796,314190,953,309645,1023,390116
2024,286,1158,607913,222,277920,192,261901,393,267296,774,314964,916,310561,977,391093
2024,285,1136,609049,205,278125,172,262073,413,267709,744,315708,909,311470,965,392058
2024,284,1131,610180,202,278327,190,262263,394,268103,768,316476,897,312367,942,393000
2024,283,1095,611275,196,278523,183,262446,369,268472,734,317210,869,313236,934,393934
2024,282,1111,612386,197,278720,184,262630,417,268889,720,317930,877,314113,938,394872
2024,281,1092,613478,221,278941,192,262822,380,269269,722,318652,861,314974,900,395772
2024,280,1092,614570,217,279158,187,263009,393,269662,704,319356,860,315834,915,396687
2024,279,1090,615660,222,279380,191,263200,360,270022,726,320082,854,316688,917,397604
2024,278,1111,616771,225,279605,176,263376,380,270402,729,320811,877,317565,946,398550
2024,277,992,617763,182,279787,155,263531,330,270732,681,321492,786,318351,842,399392
2024,276,1010,618773,203,279990,183,263714,355,271087,661,322153,780,319131,848,400240
2024,275,1099,619872,207,280197,180,263894,381,271468,727,322880,874,320005,928,401168
2024,274,987,620859,189,280386,164,264058,321,271789,660,323540,790,320795,837,402005
2024,273,992,621851,199,280585,173,264231,356,272145,636,324176,782,321577,830,402835
2024,272,988,622839,207,280792,173,264404,344,272489,645,324821,765,322342,830,403665
2024,271,953,623792,202,280994,162,264566,344,272833,601,325422,739,323081,811,404476
2024,270,996,624788,182,281176,153,264719,330,273163,659,326081,803,323884,861,405337
2024,269,994,625782,178,281354,160,264879,325,273488,673,326754,800,324684,846,406183
2024,268,896,626678,166,281520,136,265015,316,273804,596,327350,716,325400,758,406941
2024,267,928,627606,189,281709,158,265173,352,274156,604,327954,714,326114,767,407708
2024,266,880,628486,153,281862,137,265310,300,274456,586,328540,718,326832,746,408454
2024,265,923,629409,168,282030,138,265448,314,274770,611,329151,754,327586,784,409238
2024,264,856,630265,164,282194,135,265583,293,275063,568,329719,672,328258,736,409974
2024,263,847,631112,159,282353,142,265725,294,275357,562,330281,679,328937,705,410679
2024,262,879,631991,155,282508,145,265870,294,275651,589,330870,717,329654,737,411416
2024,261,802,632793,171,282679,139,266009,279,275930,515,331385,630,330284,671,412087
2024,260,846,633639,181,282860,147,266156,300,276230,568,331953,654,330938,688,412775
2024,259,783,634422,150,283010,124,266280,284,276514,506,332459,623,331561,662,413437
2024,258,801,635223,153,283163,123,266403,292,276806,524,332983,648,332209,662,414099
2024,257,813,636036,175,283338,130,266533,290,277096,539,333522,627,332836,678,414777
2024,256,770,636806,147,283485,127,266660,257,277353,517,334039,604,333440,658,415435
2024,255,750,637556,156,283641,136,266796,290,277643,472,334511,575,334015,618,416053
2024,254,722,638278,150,283791,121,266917,248,277891,476,334987,573,334588,598,416651
2024,253,741,639019,136,283927,115,267032,288,278179,489,335476,592,335180,603,417254
2024,252,745,639764,161,284088,127,267159,256,278435,481,335957,569,335749,641,417895
2024,251,707,640471,138,284226,105,267264,236,278671,478,336435,571,336320,592,418487
2024,250,689,641160,127,284353,106,267370,248,278919,453,336888,552,336872,581,419068
2024,249,662,641822,126,284479,102,267472,244,279163,448,337336,528,337400,537,419605
2024,248,706,642528,126,284605,95,267567,274,279437,459,337795,567,337967,597,420202
2024,247,677,643205,138,284743,105,267672,248,279685,447,338242,530,338497,563,420765
2024,246,643,643848,131,284874,104,267776,231,279916,419,338661,510,339007,534,421299
2024,245,645,644493,134,285008,113,267889,242,280158,425,339086,491,339498,530,421829
2024,244,607,645100,108,285116,96,267985,203,280361,414,339500,481,339979,519,422348
2024,243,607,645707,111,285227,91,268076,214,280575,408,339908,478,340457,516,422864
2024,242,616,646323,123,285350,108,268184,208,280783,414,340322,491,340948,503,423367
2024,241,579,646902,113,285463,94,268278,202,280985,386,340708,450,341398,492,423859
2024,240,550,647452,102,285565,76,268354,209,281194,367,341075,443,341841,453,424312
2024,239,555,648007,122,285687,93,268447,186,281380,361,341436,436,342277,466,424778
2024,238,542,648549,116,285803,91,268538,193,281573,357,341793,432,342709,436,425214
2024,237,537,649086,105,285908,81,268619,180,281753,374,342167,427,343136,444,425658
2024,236,531,649617,101,286009,74,268693,179,281932,370,342537,427,343563,442,426100
2024,235,525,650142,103,286112,81,268774,192,282124,347,342884,425,343988,427,426527
2024,234,505,650647,111,286223,87,268861,178,282302,344,343228,396,344384,399,426926
2024,233,470,651117,103,286326,84,268945,173,282475,298,343526,371,344755,381,427307
2024,232,470,651587,80,286406,75,269020,156,282631,331,343857,376,345131,392,427699
2024,231,469,652056,89,286495,79,269099,162,282793,320,344177,380,345511,377,428076
2024,230,453,652509,76,286571,66,269165,142,282935,328,344505,370,345881,377,428453
2024,229,450,652959,82,286653,69,269234,159,283094,312,344817,364,346245,364,428817
2024,228,422,653381,71,286724,77,269311,144,283238,287,345104,348,346593,339,429156
2024,227,410,653791,78,286802,73,269384,145,283383,292,345396,325,346918,316,429472
2024,226,381,654172,75,286877,65,269449,132,283515,259,345655,300,347218,312,429784
2024,225,417,654589,81,286958,69,269518,146,283661,286,345941,326,347544,342,430126
2024,224,410,654999,75,287033,78,269596,151,283812,270,346211,331,347875,324,430450
2024,223,402,655401,76,287109,61,269657,140,283952,283,346494,328,348203,318,430768
2024,222,385,655786,73,287182,67,269724,129,284081,269,346763,317,348520,300,431068
2024,221,388,656174,80,287262,53,269777,143,284224,263,347026,318,348838,307,431375
2024,220,369,656543,59,287321,50,269827,133,284357,271,347297,303,349141,291,431666
2024,219,333,656876,61,287382,56,269883,110,284467,237,347534,271,349412,261,431927
2024,218,332,657208,64,287446,49,269932,109,284576,242,347776,268,349680,263,432190
2024,217,299,657507,53,287499,45,269977,103,284679,211,347987,238,349918,247,432437
2024,216,328,657835,48,287547,37,270014,110,284789,241,348228,281,350199,266,432703
2024,215,309,658144,52,287599,45,270059,129,284918,212,348440,250,350449,238,432941
2024,214,314,658458,53,287652,38,270097,111,285029,239,348679,266,350715,235,433176
2024,213,286,658744,65,287717,44,270141,93,285122,202,348881,228,350943,225,433401
2024,212,248,658992,50,287767,44,270185,91,285213,186,349067,191,351134,182,433583
2024,211,263,659255,44,287811,36,270221,84,285297,201,349268,221,351355,203,433786
2024,210,254,659509,45,287856,30,270251,81,285378,186,349454,212,351567,207,433993
2024,209,267,659776,39,287895,38,270289,88,285466,205,349659,223,351790,207,434200
2024,208,241,660017,35,287930,32,270321,80,285546,185,349844,201,351991,187,434387
2024,207,230,660247,48,287978,39,270360,66,285612,167,350011,185,352176,184,434571
2024,206,208,660455,37,288015,25,270385,63,285675,162,350173,175,352351,162,434733
2024,205,228,660683,37,288052,28,270413,70,285745,181,350354,189,352540,179,434912
2024,204,217,660900,41,288093,38,270451,79,285824,145,350499,176,352716,167,435079
2024,203,177,661077,33,288126,29,270480,65,285889,139,350638,135,352851,130,435209
2024,202,207,661284,41,288167,33,270513,77,285966,144,350782,165,353016,160,435369
2024,201,200,661484,43,288210,28,270541,73,286039,148,350930,160,353176,148,435517
2024,200,187,661671,37,288247,25,270566,69,286108,141,351071,146,353322,143,435660
2024,199,175,661846,44,288291,31,270597,82,286190,114,351185,134,353456,119,435779
2024,198,150,661996,29,288320,21,270618,61,286251,115,351300,124,353580,100,435879
2024,197,169,662165,33,288353,30,270648,60,286311,121,351421,130,353710,130,436009
2024,196,158,662323,23,288376,14,270662,49,286360,124,351545,137,353847,126,436135
2024,195,154,662477,30,288406,26,270688,52,286412,112,351657,126,353973,115,436250
2024,194,133,662610,26,288432,24,270712,43,286455,93,351750,110,354083,101,436351
2024,193,142,662752,23,288455,21,270733,57,286512,108,351858,112,354195,104,436455
2024,192,139,662891,25,288480,25,270758,49,286561,100,351958,108,354303,108,436563
2024,191,123,663014,30,288510,24,270782,44,286605,83,352041,96,354399,89,436652
2024,190,129,663143,25,288535,22,270804,40,286645,96,352137,101,354500,102,436754
2024,189,123,663266,30,288565,24,270828,31,286676,91,352228,96,354596,96,436850
2024,188,126,663392,23,288588,22,270850,37,286713,100,352328,102,354698,94,436944
2024,187,118,663510,31,288619,25,270875,51,286764,70,352398,86,354784,82,437026
2024,186,108,663618,23,288642,21,270896,41,286805,77,352475,81,354865,78,437104
2024,185,89,663707,19,288661,11,270907,26,286831,71,352546,76,354941,64,437168
2024,184,108,663815,17,288678,14,270921,42,286873,82,352628,89,355030,78,437246
2024,183,102,663917,19,288697,19,270940,47,286920,63,352691,76,355106,75,437321
2024,182,80,663997,10,288707,10,270950,28,286948,59,352750,67,355173,65,437386
2024,181,94,664091,18,288725,16,270966,21,286969,74,352824,76,355249,77,437463
2024,180,113,664204,23,288748,17,270983,37,287006,82,352906,94,355343,86,437549
2024,179,87,664291,16,288764,21,271004,33,287039,64,352970,69,355412,56,437605
2024,178,75,664366,13,288777,11,271015,20,287059,59,353029,58,355470,60,437665
2024,177,77,664443,10,288787,13,271028,21,287080,56,353085,64,355534,67,437732
2024,176,54,664497,7,288794,7,271035,16,287096,40,353125,46,355580,45,437777
2024,175,75,664572,21,288815,15,271050,30,287126,47,353172,57,355637,53,437830
2024,174,69,664641,13,288828,13,271063,15,287141,51,353223,55,355692,52,437882
2024,173,77,664718,14,288842,11,271074,29,287170,54,353277,63,355755,52,437934
2024,172,65,664783,13,288855,12,271086,20,287190,52,353329,51,355806,44,437978
2024,171,77,664860,12,288867,11,271097,25,287215,57,353386,59,355865,58,438036
2024,170,60,664920,17,288884,12,271109,22,287237,38,353424,41,355906,46,438082
2024,169,60,664980,14,288898,10,271119,23,287260,44,353468,47,355953,42,438124
2024,168,67,665047,12,288910,17,271136,24,287284,47,353515,49,356002,44,438168
2024,167,61,665108,10,288920,8,271144,16,287300,45,353560,51,356053,46,438214
2024,166,69,665177,18,288938,19,271163,18,287318,51,353611,52,356105,46,438260
2024,165,65,665242,11,288949,6,271169,22,287340,50,353661,50,356155,53,438313
2024,164,52,665294,12,288961,5,271174,19,287359,39,353700,41,356196,35,438348
2024,163,42,665336,6,288967,8,271182,17,287376,28,353728,34,356230,28,438376
2024,162,55,665391,8,288975,8,271190,13,287389,38,353766,45,356275,44,438420
2024,161,61,665452,17,288992,8,271198,22,287411,42,353808,48,356323,41,438461
2024,160,48,665500,8,289000,6,271204,17,287428,37,353845,38,356361,33,438494
2024,159,52,665552,16,289016,11,271215,16,287444,35,353880,39,356400,36,438530
2024,158,53,665605,8,289024,9,271224,21,287465,35,353915,42,356442,41,438571
2024,157,45,665650,12,289036,10,271234,14,287479,27,353942,31,356473,37,438608
2024,156,55,665705,8,289044,10,271244,20,287499,37,353979,42,356515,43,438651
2024,155,31,665736,5,289049,6,271250,12,287511,22,354001,21,356536,23,438674
2024,154,47,665783,11,289060,5,271255,14,287525,36,354037,39,356575,32,438706
2024,153,63,665846,15,289075,13,271268,23,287548,42,354079,46,356621,47,438753
2024,152,60,665906,10,289085,6,271274,16,287564,45,354124,46,356667,51,438804
2024,151,56,665962,14,289099,7,271281,22,287586,43,354167,47,356714,35,438839
2024,150,38,666000,9,289108,9,271290,15,287601,23,354190,27,356741,23,438862
