year,score,total_count,total_cumulative,physics_count,physics_cumulative,chemistry_count,chemistry_cumulative,biology_count,biology_cumulative,politics_count,politics_cumulative,history_count,history_cumulative,geography_count,geography_cumulative
2021,346,1326,433322,249,189647,328,227050,763,290686,670,162487,934,189133,1034,240960
2021,345,1316,434638,255,189902,358,227408,746,291432,691,163178,902,190035,996,241956
2021,344,1329,435967,241,190143,311,227719,770,292202,700,163878,932,190967,1033,242989
2021,343,1354,437321,264,190407,339,228058,758,292960,694,164572,954,191921,1053,244042
2021,342,1351,438672,258,190665,338,228396,780,293740,698,165270,925,192846,1054,245096
2021,341,1392,440064,253,190918,306,228702,774,294514,753,166023,1003,193849,1087,246183
2021,340,1324,441388,220,191138,310,229012,733,295247,708,166731,974,194823,1027,247210
2021,339,1370,442758,212,191350,302,229314,756,296003,769,167500,993,195816,1078,248288
2021,338,1229,443987,216,191566,284,229598,661,296664,665,168165,899,196715,962,249250
2021,337,1313,445300,228,191794,314,229912,763,297427,682,168847,952,197667,1000,250250
2021,336,1348,446648,232,192026,331,230243,761,298188,698,169545,964,198631,1058,251308
2021,335,1353,448001,227,192253,331,230574,766,298954,692,170237,984,199615,1059,252367
2021,334,1380,449381,240,192493,306,230880,745,299699,770,171007,1012,200627,1067,253434
2021,333,1244,450625,206,192699,271,231151,669,300368,679,171686,941,201568,966,254400
2021,332,1272,451897,219,192918,289,231440,731,301099,688,172374,915,202483,974,255374
2021,331,1253,453150,220,193138,301,231741,708,301807,629,173003,922,203405,979,256353
2021,330,1268,454418,220,193358,304,232045,697,302504,669,173672,924,204329,990,257343
2021,329,1217,455635,188,193546,271,232316,700,303204,659,174331,876,205205,957,258300
2021,328,1288,456923,204,193750,288,232604,712,303916,692,175023,948,206153,1020,259320
2021,327,1177,458100,181,193931,248,232852,650,304566,646,175669,867,207020,939,260259
2021,326,1248,459348,203,194134,266,233118,684,305250,680,176349,911,207931,1000,261259
2021,325,1221,460569,200,194334,252,233370,664,305914,653,177002,910,208841,984,262243
2021,324,1206,461775,209,194543,238,233608,648,306562,638,177640,890,209731,995,263238
2021,323,1267,463042,211,194754,265,233873,682,307244,676,178316,958,210689,1009,264247
2021,322,1268,464310,186,194940,254,234127,691,307935,722,179038,941,211630,1010,265257
2021,321,1263,465573,218,195158,249,234376,682,308617,705,179743,923,212553,1012,266269
2021,320,1222,466795,195,195353,227,234603,670,309287,664,180407,919,213472,991,267260
2021,319,1259,468054,217,195570,272,234875,705,309992,679,181086,915,214387,989,268249
2021,318,1152,469206,189,195759,214,235089,611,310603,638,181724,858,215245,946,269195
2021,317,1171,470377,179,195938,223,235312,638,311241,641,182365,884,216129,948,270143
2021,316,1184,471561,195,196133,251,235563,619,311860,653,183018,886,217015,948,271091
2021,315,1145,472706,171,196304,214,235777,629,312489,611,183629,875,217890,935,272026
2021,314,1151,473857,190,196494,224,236001,612,313101,628,184257,861,218751,938,272964
2021,313,1176,475033,192,196686,211,236212,647,313748,652,184909,882,219633,944,273908
2021,312,1087,476120,173,196859,215,236427,577,314325,596,185505,831,220464,869,274777
2021,311,1093,477213,173,197032,210,236637,568,314893,592,186097,854,221318,882,275659
2021,310,1087,478300,173,197205,208,236845,597,315490,573,186670,832,222150,878,276537
2021,309,1147,479447,161,197366,224,237069,651,316141,620,187290,878,223028,907,277444
2021,308,1118,480565,186,197552,214,237283,619,316760,589,187879,840,223868,906,278350
2021,307,1095,481660,182,197734,196,237479,582,317342,589,188468,854,224722,882,279232
2021,306,1080,482740,171,197905,214,237693,569,317911,588,189056,837,225559,861,280093
2021,305,1096,483836,155,198060,220,237913,546,318457,626,189682,843,226402,898,280991
2021,304,1075,484911,176,198236,229,238142,596,319053,572,190254,810,227212,842,281833
2021,303,1171,486082,164,198400,211,238353,605,319658,661,190915,924,228136,948,282781
2021,302,1024,487106,151,198551,204,238557,568,320226,553,191468,763,228899,833,283614
2021,301,1023,488129,172,198723,193,238750,574,320800,534,192002,771,229670,825,284439
2021,300,1116,489245,159,198882,199,238949,598,321398,601,192603,859,230529,932,285371
2021,299,993,490238,168,199050,171,239120,523,321921,540,193143,768,231297,809,286180
2021,298,990,491228,162,199212,157,239277,501,322422,567,193710,767,232064,816,286996
2021,297,1004,492232,156,199368,174,239451,534,322956,555,194265,769,232833,824,287820
2021,296,996,493228,141,199509,170,239621,524,323480,565,194830,788,233621,800,288620
2021,295,977,494205,140,199649,175,239796,516,323996,540,195370,751,234372,809,289429
2021,294,994,495199,146,199795,166,239962,533,324529,540,195910,785,235157,812,290241
2021,293,985,496184,141,199936,181,240143,552,325081,518,196428,765,235922,798,291039
2021,292,907,497091,163,200099,150,240293,492,325573,490,196918,693,236615,733,291772
2021,291,926,498017,135,200234,182,240475,506,326079,512,197430,707,237322,733,292505
2021,290,987,499004,146,200380,156,240631,563,326642,513,197943,775,238097,808,293313
2021,289,938,499942,142,200522,157,240788,493,327135,504,198447,754,238851,764,294077
2021,288,920,500862,125,200647,163,240951,521,327656,493,198940,735,239586,723,294800
2021,287,923,501785,124,200771,139,241090,472,328128,542,199482,740,240326,752,295552
2021,286,921,502706,153,200924,163,241253,485,328613,488,199970,718,241044,756,296308
2021,285,868,503574,118,201042,125,241378,434,329047,478,200448,714,241758,735,297043
2021,284,894,504468,117,201159,135,241513,467,329514,495,200943,723,242481,745,297788
2021,283,909,505377,149,201308,137,241650,481,329995,481,201424,720,243201,759,298547
2021,282,871,506248,138,201446,131,241781,463,330458,478,201902,689,243890,714,299261
2021,281,890,507138,120,201566,144,241925,482,330940,487,202389,706,244596,731,299992
2021,280,853,507991,117,201683,146,242071,471,331411,459,202848,671,245267,695,300687
2021,279,834,508825,116,201799,134,242205,450,331861,476,203324,652,245919,671,301358
2021,278,830,509655,110,201909,126,242331,436,332297,473,203797,657,246576,688,302046
2021,277,782,510437,113,202022,132,242463,399,332696,420,204217,640,247216,642,302688
2021,276,769,511206,109,202131,134,242597,413,333109,410,204627,621,247837,620,303308
2021,275,805,512011,137,202268,121,242718,414,333523,439,205066,641,248478,663,303971
2021,274,774,512785,135,202403,121,242839,416,333939,389,205455,617,249095,644,304615
2021,273,741,513526,114,202517,124,242963,429,334368,384,205839,576,249671,596,305211
2021,272,781,514307,126,202643,126,243089,427,334795,398,206237,611,250282,655,305866
2021,271,776,515083,108,202751,126,243215,412,335207,416,206653,608,250890,658,306524
2021,270,785,515868,142,202893,130,243345,426,335633,405,207058,610,251500,642,307166
2021,269,759,516627,104,202997,120,243465,419,336052,418,207476,612,252112,604,307770
2021,268,731,517358,124,203121,94,243559,365,336417,426,207902,584,252696,600,308370
2021,267,668,518026,116,203237,116,243675,365,336782,354,208256,518,253214,535,308905
2021,266,698,518724,111,203348,111,243786,400,337182,360,208616,551,253765,561,309466
2021,265,672,519396,112,203460,117,243903,360,337542,363,208979,515,254280,549,310015
2021,264,648,520044,95,203555,118,244021,332,337874,348,209327,507,254787,541,310556
2021,263,630,520674,97,203652,86,244107,327,338201,351,209678,515,255302,514,311070
2021,262,664,521338,114,203766,103,244210,356,338557,360,210038,526,255828,533,311603
2021,261,644,521982,108,203874,104,244314,350,338907,328,210366,509,256337,533,312136
2021,260,623,522605,101,203975,95,244409,321,339228,353,210719,490,256827,509,312645
2021,259,627,523232,105,204080,97,244506,343,339571,341,211060,494,257321,501,313146
2021,258,571,523803,81,204161,80,244586,306,339877,338,211398,448,257769,459,313605
2021,257,592,524395,88,204249,93,244679,304,340181,340,211738,463,258232,487,314092
2021,256,574,524969,101,204350,90,244769,293,340474,315,212053,442,258674,481,314573
2021,255,541,525510,87,204437,93,244862,307,340781,281,212334,416,259090,438,315011
2021,254,540,526050,81,204518,77,244939,297,341078,302,212636,422,259512,441,315452
2021,253,505,526555,69,204587,69,245008,274,341352,277,212913,401,259913,425,315877
2021,252,537,527092,97,204684,83,245091,288,341640,297,213210,411,260324,435,316312
2021,251,529,527621,102,204786,90,245181,302,341942,266,213476,415,260739,412,316724
2021,250,496,528117,97,204883,80,245261,266,342208,282,213758,378,261117,385,317109
2021,249,501,528618,88,204971,67,245328,240,342448,291,214049,399,261516,418,317527
2021,248,439,529057,78,205049,75,245403,226,342674,244,214293,339,261855,354,317881
2021,247,494,529551,90,205139,65,245468,267,342941,275,214568,382,262237,403,318284
2021,246,486,530037,84,205223,81,245549,254,343195,284,214852,372,262609,383,318667
2021,245,424,530461,68,205291,59,245608,222,343417,242,215094,335,262944,346,319013
2021,244,411,530872,75,205366,59,245667,193,343610,242,215336,334,263278,329,319342
2021,243,435,531307,66,205432,65,245732,235,343845,237,215573,359,263637,343,319685
2021,242,431,531738,77,205509,75,245807,241,344086,234,215807,327,263964,338,320023
2021,241,410,532148,63,205572,51,245858,206,344292,231,216038,336,264300,343,320366
2021,240,400,532548,65,205637,72,245930,210,344502,219,216257,323,264623,310,320676
2021,239,401,532949,75,205712,64,245994,213,344715,216,216473,320,264943,315,320991
2021,238,403,533352,87,205799,58,246052,214,344929,209,216682,309,265252,329,321320
2021,237,389,533741,71,205870,54,246106,213,345142,217,216899,294,265546,318,321638
2021,236,343,534084,62,205932,58,246164,182,345324,181,217080,266,265812,279,321917
2021,235,349,534433,56,205988,52,246216,185,345509,204,217284,275,266087,275,322192
2021,234,353,534786,55,206043,50,246266,170,345679,205,217489,294,266381,284,322476
2021,233,343,535129,59,206102,54,246320,189,345868,191,217680,261,266642,275,322751
2021,232,322,535451,41,206143,44,246364,164,346032,189,217869,261,266903,267,323018
2021,231,341,535792,75,206218,69,246433,180,346212,184,218053,255,267158,260,323278
2021,230,300,536092,58,206276,43,246476,181,346393,149,218202,221,267379,245,323523
2021,229,283,536375,44,206320,36,246512,149,346542,161,218363,229,267608,230,323753
2021,228,274,536649,47,206367,44,246556,149,346691,152,218515,215,267823,212,323965
2021,227,279,536928,47,206414,42,246598,155,346846,147,218662,228,268051,218,324183
2021,226,244,537172,46,206460,37,246635,124,346970,135,218797,184,268235,206,324389
2021,225,274,537446,53,206513,47,246682,134,347104,163,218960,213,268448,212,324601
2021,224,257,537703,44,206557,35,246717,137,347241,153,219113,197,268645,205,324806
2021,223,253,537956,45,206602,43,246760,119,347360,156,219269,194,268839,202,325008
2021,222,272,538228,37,206639,38,246798,135,347495,178,219447,221,269060,207,325215
2021,221,222,538450,41,206680,36,246834,115,347610,127,219574,176,269236,170,325385
2021,220,221,538671,37,206717,40,246874,111,347721,128,219702,169,269405,178,325563
2021,219,203,538874,30,206747,32,246906,109,347830,114,219816,163,269568,159,325722
2021,218,197,539071,42,206789,33,246939,106,347936,112,219928,148,269716,150,325872
2021,217,198,539269,31,206820,39,246978,99,348035,118,220046,159,269875,148,326020
2021,216,183,539452,26,206846,24,247002,101,348136,115,220161,153,270028,129,326149
2021,215,151,539603,20,206866,21,247023,74,348210,100,220261,124,270152,113,326262
2021,214,168,539771,43,206909,31,247054,85,348295,98,220359,127,270279,120,326382
2021,213,173,539944,31,206940,32,247086,94,348389,97,220456,133,270412,132,326514
2021,212,189,540133,44,206984,33,247119,93,348482,115,220571,138,270550,144,326658
2021,211,161,540294,34,207018,28,247147,75,348557,99,220670,124,270674,123,326781
2021,210,144,540438,15,207033,18,247165,75,348632,87,220757,119,270793,118,326899
2021,209,139,540577,24,207057,25,247190,74,348706,82,220839,110,270903,102,327001
2021,208,166,540743,35,207092,32,247222,86,348792,94,220933,123,271026,124,327125
2021,207,143,540886,26,207118,25,247247,76,348868,86,221019,110,271136,106,327231
2021,206,119,541005,22,207140,20,247267,60,348928,70,221089,95,271231,90,327321
2021,205,137,541142,39,207179,19,247286,64,348992,82,221171,100,271331,104,327425
2021,204,128,541270,24,207203,26,247312,58,349050,77,221248,101,271432,98,327523
2021,203,116,541386,24,207227,14,247326,56,349106,73,221321,95,271527,83,327606
2021,202,111,541497,20,207247,17,247343,55,349161,64,221385,87,271614,86,327692
2021,201,100,541597,20,207267,15,247358,50,349211,63,221448,74,271688,78,327770
2021,200,118,541715,20,207287,15,247373,57,349268,74,221522,90,271778,98,327868
2021,199,106,541821,18,207305,14,247387,49,349317,72,221594,86,271864,79,327947
2021,198,111,541932,17,207322,15,247402,51,349368,73,221667,85,271949,90,328037
2021,197,81,542013,24,207346,14,247416,38,349406,48,221715,58,272007,60,328097
2021,196,97,542110,14,207360,10,247426,50,349456,65,221780,75,272082,74,328171
2021,195,91,542201,21,207381,14,247440,47,349503,56,221836,68,272150,64,328235
2021,194,89,542290,14,207395,16,247456,43,349546,57,221893,67,272217,70,328305
2021,193,73,542363,12,207407,11,247467,44,349590,40,221933,54,272271,58,328363
2021,192,65,542428,14,207421,15,247482,43,349633,40,221973,42,272313,41,328404
2021,191,85,542513,20,207441,13,247495,40,349673,51,222024,65,272378,64,328468
2021,190,79,542592,19,207460,12,247507,40,349713,48,222072,59,272437,59,328527
2021,189,72,542664,13,207473,9,247516,34,349747,55,222127,55,272492,47,328574
2021,188,76,542740,15,207488,9,247525,38,349785,44,222171,59,272551,59,328633
2021,187,62,542802,9,207497,13,247538,27,349812,47,222218,40,272591,48,328681
2021,186,58,542860,17,207514,10,247548,30,349842,34,222252,39,272630,44,328725
2021,185,78,542938,20,207534,9,247557,30,349872,46,222298,61,272691,64,328789
2021,184,68,543006,13,207547,12,247569,32,349904,45,222343,51,272742,49,328838
2021,183,65,543071,17,207564,13,247582,38,349942,34,222377,41,272783,47,328885
2021,182,46,543117,10,207574,11,247593,21,349963,28,222405,34,272817,34,328919
2021,181,58,543175,9,207583,12,247605,31,349994,38,222443,44,272861,40,328959
2021,180,64,543239,17,207600,10,247615,24,350018,38,222481,45,272906,55,329014
2021,179,51,543290,12,207612,8,247623,20,350038,32,222513,44,272950,37,329051
2021,178,56,543346,9,207621,9,247632,24,350062,38,222551,42,272992,42,329093
2021,177,50,543396,9,207630,10,247642,19,350081,33,222584,38,273030,40,329133
2021,176,52,543448,12,207642,10,247652,28,350109,34,222618,31,273061,41,329174
2021,175,53,543501,14,207656,11,247663,30,350139,31,222649,36,273097,36,329210
2021,174,59,543560,18,207674,16,247679,26,350165,40,222689,38,273135,39,329249
2021,173,59,543619,21,207695,21,247700,29,350194,32,222721,33,273168,35,329284
2021,172,38,543657,8,207703,8,247708,17,350211,24,222745,30,273198,24,329308
2021,171,41,543698,12,207715,11,247719,18,350229,24,222769,27,273225,29,329337
2021,170,39,543737,11,207726,5,247724,18,350247,24,222793,28,273253,31,329368
2021,169,43,543780,14,207740,6,247730,14,350261,27,222820,29,273282,38,329406
2021,168,38,543818,10,207750,6,247736,17,350278,24,222844,28,273310,28,329434
2021,167,51,543869,13,207763,11,247747,27,350305,28,222872,38,273348,34,329468
2021,166,40,543909,8,207771,7,247754,21,350326,20,222892,34,273382,26,329494
2021,165,32,543941,8,207779,9,247763,19,350345,21,222913,19,273401,20,329514
2021,164,28,543969,5,207784,7,247770,11,350356,15,222928,19,273420,22,329536
2021,163,29,543998,7,207791,8,247778,16,350372,12,222940,21,273441,21,329557
2021,162,43,544041,8,207799,6,247784,23,350395,27,222967,33,273474,28,329585
2021,161,34,544075,1,207800,2,247786,14,350409,23,222990,31,273505,28,329613
2021,160,38,544113,8,207808,9,247795,17,350426,23,223013,30,273535,26,329639
2021,159,36,544149,10,207818,10,247805,13,350439,18,223031,26,273561,28,329667
2021,158,27,544176,6,207824,5,247810,10,350449,18,223049,21,273582,21,329688
2021,157,32,544208,3,207827,5,247815,13,350462,23,223072,26,273608,26,329714
2021,156,36,544244,9,207836,9,247824,14,350476,21,223093,24,273632,25,329739
2021,155,27,544271,3,207839,3,247827,14,350490,15,223108,23,273655,23,329762
2021,154,39,544310,8,207847,7,247834,20,350510,21,223129,29,273684,28,329790
2021,153,29,544339,6,207853,4,247838,12,350522,16,223145,25,273709,21,329811
2021,152,35,544374,6,207859,9,247847,17,350539,21,223166,22,273731,22,329833
2021,151,39,544413,11,207870,9,247856,22,350561,20,223186,29,273760,25,329858
2021,150,11,544424,2,207872,1,247857,3,350564,7,223193,7,273767,11,329869
