year,score,total_count,total_cumulative,physics_count,physics_cumulative,chemistry_count,chemistry_cumulative,biology_count,biology_cumulative,politics_count,politics_cumulative,history_count,history_cumulative,geography_count,geography_cumulative
2022,347,1635,473941,328,210605,353,218837,853,296667,857,171424,1172,223943,1342,300347
2022,346,1643,475584,305,210910,357,219194,854,297521,854,172278,1208,225151,1351,301698
2022,345,1619,477203,330,211240,369,219563,838,298359,797,173075,1167,226318,1356,303054
2022,344,1623,478826,305,211545,344,219907,787,299146,855,173930,1223,227541,1355,304409
2022,343,1607,480433,303,211848,309,220216,826,299972,849,174779,1196,228737,1338,305747
2022,342,1544,481977,294,212142,359,220575,786,300758,795,175574,1115,229852,1283,307030
2022,341,1593,483570,278,212420,337,220912,817,301575,809,176383,1200,231052,1338,308368
2022,340,1583,485153,282,212702,352,221264,816,302391,834,177217,1163,232215,1302,309670
2022,339,1543,486696,292,212994,314,221578,740,303131,823,178040,1157,233372,1303,310973
2022,338,1615,488311,306,213300,340,221918,838,303969,826,178866,1206,234578,1329,312302
2022,337,1586,489897,281,213581,333,222251,815,304784,833,179699,1157,235735,1339,313641
2022,336,1526,491423,284,213865,305,222556,770,305554,796,180495,1142,236877,1281,314922
2022,335,1534,492957,281,214146,301,222857,783,306337,811,181306,1132,238009,1294,316216
2022,334,1587,494544,279,214425,301,223158,767,307104,851,182157,1215,239224,1348,317564
2022,333,1486,496030,260,214685,284,223442,719,307823,815,182972,1127,240351,1253,318817
2022,332,1604,497634,251,214936,301,223743,805,308628,867,183839,1221,241572,1367,320184
2022,331,1577,499211,294,215230,340,224083,812,309440,822,184661,1164,242736,1299,321483
2022,330,1446,500657,261,215491,273,224356,730,310170,753,185414,1093,243829,1228,322711
2022,329,1496,502153,253,215744,274,224630,751,310921,795,186209,1132,244961,1283,323994
2022,328,1537,503690,269,216013,300,224930,784,311705,785,186994,1151,246112,1322,325316
2022,327,1517,505207,245,216258,274,225204,757,312462,809,187803,1168,247280,1298,326614
2022,326,1401,506608,239,216497,253,225457,674,313136,771,188574,1085,248365,1181,327795
2022,325,1423,508031,247,216744,255,225712,688,313824,769,189343,1088,249453,1222,329017
2022,324,1433,509464,241,216985,292,226004,685,314509,763,190106,1091,250544,1227,330244
2022,323,1487,510951,245,217230,274,226278,694,315203,828,190934,1150,251694,1270,331514
2022,322,1427,512378,249,217479,279,226557,715,315918,754,191688,1069,252763,1215,332729
2022,321,1399,513777,256,217735,254,226811,702,316620,746,192434,1056,253819,1183,333912
2022,320,1364,515141,227,217962,226,227037,699,317319,720,193154,1058,254877,1162,335074
2022,319,1306,516447,214,218176,238,227275,671,317990,681,193835,999,255876,1115,336189
2022,318,1424,517871,264,218440,227,227502,672,318662,757,194592,1097,256973,1255,337444
2022,317,1328,519199,242,218682,243,227745,639,319301,727,195319,1020,257993,1113,338557
2022,316,1379,520578,213,218895,228,227973,696,319997,744,196063,1095,259088,1161,339718
2022,315,1303,521881,214,219109,226,228199,648,320645,678,196741,1025,260113,1118,340836
2022,314,1276,523157,222,219331,203,228402,678,321323,663,197404,962,261075,1100,341936
2022,313,1246,524403,216,219547,205,228607,639,321962,641,198045,975,262050,1062,342998
2022,312,1234,525637,198,219745,223,228830,607,322569,672,198717,960,263010,1042,344040
2022,311,1232,526869,208,219953,206,229036,620,323189,663,199380,939,263949,1060,345100
2022,310,1241,528110,215,220168,225,229261,594,323783,684,200064,955,264904,1050,346150
2022,309,1196,529306,203,220371,219,229480,580,324363,643,200707,935,265839,1008,347158
2022,308,1262,530568,206,220577,227,229707,642,325005,667,201374,986,266825,1058,348216
2022,307,1260,531828,184,220761,185,229892,595,325600,713,202087,1005,267830,1098,349314
2022,306,1195,533023,202,220963,191,230083,575,326175,655,202742,942,268772,1020,350334
2022,305,1187,534210,206,221169,180,230263,560,326735,670,203412,932,269704,1013,351347
2022,304,1133,535343,180,221349,177,230440,553,327288,626,204038,891,270595,972,352319
2022,303,1160,536503,179,221528,195,230635,583,327871,612,204650,918,271513,993,353312
2022,302,1114,537617,178,221706,175,230810,534,328405,592,205242,877,272390,986,354298
2022,301,1071,538688,185,221891,196,231006,527,328932,568,205810,840,273230,897,355195
2022,300,1096,539784,156,222047,167,231173,530,329462,615,206425,876,274106,944,356139
2022,299,1073,540857,158,222205,154,231327,548,330010,595,207020,856,274962,908,357047
2022,298,1043,541900,150,222355,167,231494,516,330526,583,207603,839,275801,874,357921
2022,297,1089,542989,156,222511,161,231655,551,331077,586,208189,870,276671,943,358864
2022,296,1014,544003,143,222654,161,231816,465,331542,574,208763,808,277479,891,359755
2022,295,1026,545029,143,222797,164,231980,520,332062,544,209307,819,278298,888,360643
2022,294,992,546021,157,222954,145,232125,482,332544,541,209848,792,279090,859,361502
2022,293,1032,547053,164,223118,158,232283,487,333031,579,210427,814,279904,894,362396
2022,292,1010,548063,142,223260,142,232425,477,333508,589,211016,810,280714,870,363266
2022,291,976,549039,163,223423,177,232602,464,333972,536,211552,748,281462,840,364106
2022,290,975,550014,149,223572,153,232755,459,334431,556,212108,776,282238,832,364938
2022,289,940,550954,150,223722,139,232894,478,334909,495,212603,753,282991,805,365743
2022,288,932,551886,122,223844,133,233027,449,335358,522,213125,767,283758,803,366546
2022,287,935,552821,148,223992,151,233178,448,335806,519,213644,735,284493,804,367350
2022,286,912,553733,133,224125,153,233331,449,336255,474,214118,741,285234,786,368136
2022,285,954,554687,161,224286,171,233502,453,336708,545,214663,742,285976,790,368926
2022,284,847,555534,136,224422,127,233629,414,337122,448,215111,673,286649,743,369669
2022,283,910,556444,117,224539,122,233751,407,337529,544,215655,745,287394,795,370464
2022,282,879,557323,144,224683,139,233890,428,337957,472,216127,699,288093,755,371219
2022,281,880,558203,127,224810,140,234030,406,338363,506,216633,704,288797,757,371976
2022,280,877,559080,122,224932,138,234168,417,338780,501,217134,704,289501,749,372725
2022,279,787,559867,114,225046,109,234277,378,339158,438,217572,638,290139,684,373409
2022,278,778,560645,117,225163,121,234398,363,339521,432,218004,631,290770,670,374079
2022,277,800,561445,110,225273,109,234507,372,339893,468,218472,648,291418,693,374772
2022,276,763,562208,110,225383,121,234628,376,340269,407,218879,624,292042,651,375423
2022,275,743,562951,103,225486,116,234744,338,340607,433,219312,606,292648,633,376056
2022,274,795,563746,137,225623,115,234859,382,340989,424,219736,636,293284,691,376747
2022,273,757,564503,116,225739,101,234960,366,341355,421,220157,605,293889,662,377409
2022,272,747,565250,106,225845,102,235062,357,341712,425,220582,618,294507,633,378042
2022,271,708,565958,109,225954,95,235157,341,342053,386,220968,576,295083,616,378658
2022,270,760,566718,109,226063,112,235269,336,342389,453,221421,624,295707,646,379304
2022,269,656,567374,104,226167,105,235374,308,342697,362,221783,532,296239,557,379861
2022,268,651,568025,102,226269,90,235464,298,342995,360,222143,534,296773,569,380430
2022,267,676,568701,94,226363,91,235555,307,343302,386,222529,564,297337,586,381016
2022,266,639,569340,87,226450,90,235645,306,343608,361,222890,524,297861,549,381565
2022,265,645,569985,118,226568,105,235750,310,343918,356,223246,499,298360,547,382112
2022,264,625,570610,107,226675,89,235839,297,344215,342,223588,499,298859,541,382653
2022,263,616,571226,88,226763,93,235932,273,344488,362,223950,498,299357,534,383187
2022,262,621,571847,94,226857,84,236016,286,344774,368,224318,499,299856,532,383719
2022,261,624,572471,105,226962,89,236105,293,345067,352,224670,488,300344,545,384264
2022,260,591,573062,104,227066,88,236193,279,345346,328,224998,466,300810,508,384772
2022,259,568,573630,92,227158,81,236274,281,345627,321,225319,443,301253,486,385258
2022,258,529,574159,84,227242,81,236355,263,345890,295,225614,407,301660,457,385715
2022,257,574,574733,79,227321,72,236427,276,346166,322,225936,469,302129,504,386219
2022,256,497,575230,69,227390,66,236493,229,346395,296,226232,407,302536,424,386643
2022,255,509,575739,76,227466,68,236561,244,346639,287,226519,415,302951,435,387078
2022,254,515,576254,87,227553,66,236627,216,346855,298,226817,433,303384,445,387523
2022,253,519,576773,74,227627,72,236699,249,347104,297,227114,427,303811,438,387961
2022,252,513,577286,80,227707,55,236754,240,347344,307,227421,421,304232,436,388397
2022,251,497,577783,86,227793,79,236833,242,347586,273,227694,392,304624,419,388816
2022,250,463,578246,75,227868,69,236902,218,347804,273,227967,372,304996,382,389198
2022,249,465,578711,74,227942,64,236966,227,348031,255,228222,373,305369,401,389599
2022,248,430,579141,68,228010,56,237022,195,348226,260,228482,350,305719,361,389960
2022,247,437,579578,58,228068,47,237069,199,348425,266,228748,371,306090,370,390330
2022,246,454,580032,71,228139,69,237138,188,348613,285,229033,362,306452,387,390717
2022,245,459,580491,75,228214,59,237197,215,348828,266,229299,377,306829,385,391102
2022,244,407,580898,64,228278,45,237242,190,349018,250,229549,321,307150,351,391453
2022,243,410,581308,76,228354,64,237306,185,349203,234,229783,331,307481,340,391793
2022,242,400,581708,48,228402,46,237352,184,349387,242,230025,335,307816,345,392138
2022,241,415,582123,57,228459,59,237411,194,349581,260,230285,325,308141,350,392488
2022,240,367,582490,68,228527,52,237463,172,349753,218,230503,283,308424,308,392796
2022,239,352,582842,49,228576,45,237508,168,349921,217,230720,295,308719,282,393078
2022,238,357,583199,57,228633,57,237565,147,350068,220,230940,292,309011,298,393376
2022,237,363,583562,61,228694,56,237621,164,350232,231,231171,274,309285,302,393678
2022,236,331,583893,41,228735,35,237656,151,350383,212,231383,274,309559,280,393958
2022,235,333,584226,60,228795,53,237709,137,350520,208,231591,261,309820,279,394237
2022,234,325,584551,58,228853,44,237753,153,350673,194,231785,251,310071,275,394512
2022,233,312,584863,49,228902,43,237796,135,350808,195,231980,254,310325,259,394771
2022,232,303,585166,54,228956,41,237837,140,350948,175,232155,244,310569,255,395026
2022,231,277,585443,51,229007,39,237876,142,351090,164,232319,210,310779,225,395251
2022,230,289,585732,37,229044,30,237906,128,351218,194,232513,241,311020,237,395488
2022,229,291,586023,44,229088,34,237940,121,351339,195,232708,242,311262,237,395725
2022,228,298,586321,43,229131,31,237971,117,351456,191,232899,250,311512,262,395987
2022,227,270,586591,46,229177,36,238007,112,351568,174,233073,218,311730,224,396211
2022,226,282,586873,41,229218,36,238043,118,351686,187,233260,231,311961,231,396442
2022,225,264,587137,46,229264,31,238074,128,351814,157,233417,213,312174,217,396659
2022,224,243,587380,39,229303,33,238107,103,351917,152,233569,195,312369,207,396866
2022,223,253,587633,47,229350,25,238132,91,352008,167,233736,205,312574,223,397089
2022,222,264,587897,32,229382,40,238172,120,352128,181,233917,210,312784,209,397298
2022,221,238,588135,37,229419,27,238199,92,352220,153,234070,200,312984,201,397499
2022,220,250,588385,42,229461,42,238241,112,352332,147,234217,203,313187,204,397703
2022,219,203,588588,31,229492,24,238265,81,352413,134,234351,165,313352,172,397875
2022,218,220,588808,28,229520,28,238293,102,352515,145,234496,176,313528,181,398056
2022,217,204,589012,23,229543,20,238313,73,352588,143,234639,176,313704,177,398233
2022,216,205,589217,38,229581,33,238346,87,352675,125,234764,165,313869,167,398400
2022,215,194,589411,27,229608,26,238372,87,352762,127,234891,158,314027,157,398557
2022,214,183,589594,24,229632,24,238396,80,352842,126,235017,145,314172,150,398707
2022,213,173,589767,23,229655,26,238422,68,352910,111,235128,145,314317,143,398850
2022,212,184,589951,28,229683,19,238441,78,352988,127,235255,150,314467,149,398999
2022,211,162,590113,30,229713,17,238458,70,353058,107,235362,131,314598,131,399130
2022,210,160,590273,28,229741,26,238484,74,353132,96,235458,128,314726,128,399258
2022,209,171,590444,22,229763,21,238505,63,353195,126,235584,137,314863,142,399400
2022,208,153,590597,27,229790,21,238526,66,353261,103,235687,125,314988,117,399517
2022,207,159,590756,27,229817,20,238546,69,353330,102,235789,132,315120,124,399641
2022,206,142,590898,25,229842,21,238567,51,353381,101,235890,117,315237,111,399752
2022,205,156,591054,25,229867,17,238584,64,353445,107,235997,127,315364,125,399877
2022,204,133,591187,27,229894,24,238608,54,353499,84,236081,107,315471,103,399980
2022,203,139,591326,16,229910,17,238625,53,353552,100,236181,112,315583,119,400099
2022,202,147,591473,19,229929,13,238638,65,353617,100,236281,120,315703,123,400222
2022,201,123,591596,27,229956,14,238652,48,353665,87,236368,99,315802,94,400316
2022,200,124,591720,15,229971,15,238667,45,353710,86,236454,109,315911,102,400418
2022,199,126,591846,18,229989,15,238682,50,353760,86,236540,103,316014,105,400523
2022,198,92,591938,12,230001,10,238692,36,353796,67,236607,77,316091,74,400597
2022,197,111,592049,26,230027,19,238711,44,353840,68,236675,89,316180,85,400682
2022,196,94,592143,14,230041,18,238729,40,353880,64,236739,75,316255,70,400752
2022,195,109,592252,9,230050,12,238741,42,353922,79,236818,96,316351,88,400840
2022,194,97,592349,14,230064,16,238757,41,353963,69,236887,78,316429,72,400912
2022,193,105,592454,17,230081,14,238771,37,354000,75,236962,84,316513,87,400999
2022,192,93,592547,20,230101,16,238787,41,354041,59,237021,65,316578,75,401074
2022,191,80,592627,6,230107,9,238796,24,354065,59,237080,74,316652,68,401142
2022,190,90,592717,18,230125,14,238810,30,354095,68,237148,72,316724,66,401208
2022,189,67,592784,13,230138,8,238818,24,354119,49,237197,54,316778,52,401260
2022,188,81,592865,15,230153,10,238828,34,354153,56,237253,68,316846,60,401320
2022,187,84,592949,9,230162,14,238842,39,354192,57,237310,73,316919,59,401379
2022,186,78,593027,14,230176,7,238849,34,354226,54,237364,63,316982,61,401440
2022,185,79,593106,9,230185,9,238858,42,354268,55,237419,60,317042,60,401500
2022,184,74,593180,11,230196,6,238864,39,354307,48,237467,58,317100,60,401560
2022,183,91,593271,15,230211,9,238873,36,354343,66,237533,76,317176,71,401631
2022,182,66,593337,6,230217,10,238883,22,354365,48,237581,59,317235,51,401682
2022,181,78,593415,10,230227,12,238895,28,354393,58,237639,60,317295,64,401746
2022,180,59,593474,7,230234,6,238901,27,354420,44,237683,51,317346,42,401788
2022,179,62,593536,11,230245,8,238909,20,354440,43,237726,53,317399,50,401838
2022,178,66,593602,15,230260,15,238924,33,354473,39,237765,47,317446,45,401883
2022,177,53,593655,8,230268,5,238929,18,354491,41,237806,42,317488,43,401926
2022,176,57,593712,10,230278,6,238935,21,354512,43,237849,49,317537,42,401968
2022,175,52,593764,9,230287,4,238939,19,354531,41,237890,42,317579,41,402009
2022,174,63,593827,11,230298,6,238945,25,354556,51,237941,48,317627,47,402056
2022,173,47,593874,7,230305,7,238952,16,354572,38,237979,39,317666,34,402090
2022,172,47,593921,6,230311,8,238960,21,354593,33,238012,37,317703,35,402125
2022,171,55,593976,11,230322,6,238966,19,354612,38,238050,46,317749,38,402163
2022,170,58,594034,6,230328,6,238972,22,354634,42,238092,47,317796,46,402209
2022,169,52,594086,11,230339,7,238979,24,354658,38,238130,37,317833,39,402248
2022,168,55,594141,9,230348,4,238983,19,354677,43,238173,45,317878,41,402289
2022,167,43,594184,5,230353,8,238991,17,354694,34,238207,36,317914,29,402318
2022,166,37,594221,5,230358,4,238995,11,354705,30,238237,29,317943,28,402346
2022,165,37,594258,6,230364,6,239001,18,354723,25,238262,27,317970,23,402369
2022,164,37,594295,6,230370,4,239005,10,354733,29,238291,31,318001,30,402399
2022,163,48,594343,7,230377,3,239008,18,354751,38,238329,37,318038,39,402438
2022,162,37,594380,5,230382,3,239011,16,354767,24,238353,30,318068,29,402467
2022,161,31,594411,10,230392,4,239015,15,354782,21,238374,23,318091,20,402487
2022,160,42,594453,11,230403,9,239024,13,354795,25,238399,33,318124,32,402519
2022,159,35,594488,6,230409,7,239031,13,354808,24,238423,29,318153,24,402543
2022,158,29,594517,6,230415,3,239034,7,354815,20,238443,23,318176,18,402561
2022,157,33,594550,3,230418,4,239038,15,354830,17,238460,27,318203,26,402587
2022,156,43,594593,7,230425,6,239044,11,354841,31,238491,38,318241,33,402620
2022,155,42,594635,13,230438,3,239047,14,354855,30,238521,34,318275,26,402646
2022,154,27,594662,5,230443,3,239050,11,354866,17,238538,24,318299,19,402665
2022,153,22,594684,4,230447,4,239054,7,354873,15,238553,16,318315,15,402680
2022,152,26,594710,5,230452,5,239059,9,354882,20,238573,17,318332,18,402698
2022,151,27,594737,3,230455,3,239062,13,354895,17,238590,21,318353,19,402717
2022,150,34,594771,3,230458,6,239068,13,354908,22,238612,26,318379,26,402743
